shape_id,shape_lat,shape_lon,point_seq,dist
74016,52.133049,-106.659917,162,2.1304
73980,52.149344,-106.588055,96,1.3236
73955,52.108641,-106.598913,353,5.7436
73700,52.170525,-106.615619,76,1.9734
73684,52.114721,-106.724305,298,5.8394
73740,52.100215,-106.661512,294,4.7785
73974,52.104606,-106.580604,222,4.8914
73610,52.129276,-106.670941,31,0.6937
73998,52.169048,-106.555033,524,11.8572
73851,52.130246,-106.607802,253,6.8781
73761,52.155995,-106.647256,211,5.1763
73684,52.133531,-106.722144,10,0.0542
73732,52.136303,-106.617787,243,1.9078
73645,52.095651,-106.652711,23,0.4978
73935,52.129265,-106.678214,62,1.2424
73999,52.166840,-106.577138,135,1.8687
74020,52.138955,-106.562100,483,11.2299
73996,52.130589,-106.637452,24,0.0705
73698,52.166275,-106.621637,90,1.5986
73703,52.125616,-106.647442,132,3.6967
73649,52.127347,-106.662628,17,0.3108
74019,52.169254,-106.690659,14,0.0114
73642,52.133350,-106.704943,403,7.0974
73642,52.133352,-106.701731,416,7.3174
73931,52.119108,-106.741679,38,1.2079
73923,52.134147,-106.720809,229,5.0279
73935,52.129257,-106.692762,84,2.2394
73765,52.179913,-106.619061,48,0.9221
73954,52.104790,-106.599562,339,5.2669
74416,52.129509,-106.661609,296,7.8089
73604,52.100552,-106.681243,14,0.4117
73930,52.133551,-106.722294,440,7.8389
73638,52.129372,-106.717037,352,4.9959
73942,52.139723,-106.720631,241,1.6962
73954,52.130482,-106.637340,55,0.0849
73736,52.122540,-106.668584,328,5.9532
73973,52.104065,-106.581163,229,4.9629
73732,52.114760,-106.598922,722,11.3524
73920,52.133082,-106.727741,58,1.6883
73963,52.085689,-106.622643,92,1.7964
73665,52.134412,-106.721024,461,11.2598
73684,52.116253,-106.741645,221,3.6919
73930,52.130287,-106.721597,252,6.9807
73746,52.136051,-106.670219,56,0.9901
74008,52.130493,-106.637074,66,0.1031
73975,52.104825,-106.598909,282,5.7590
73997,52.169729,-106.586606,82,2.5379
73676,52.115744,-106.671135,183,2.8334
73663,52.095616,-106.653283,342,7.8829
73938,52.134412,-106.721021,357,6.6835
73742,52.111748,-106.676083,123,2.4286
73701,52.148264,-106.620533,239,3.0000
74013,52.128806,-106.664029,185,2.7994
73608,52.134345,-106.720803,295,7.9189
73681,52.134126,-106.720873,680,14.3423
73983,52.149616,-106.580763,37,0.3721
73605,52.100546,-106.673736,34,0.9257
73703,52.110011,-106.656759,44,1.4890
74013,52.121117,-106.741354,602,10.0979
74019,52.168157,-106.688508,61,0.2116
73819,52.167762,-106.639295,150,3.2349
74000,52.161941,-106.593134,64,1.0732
74022,52.132508,-106.639862,58,0.3368
73940,52.129263,-106.680493,70,1.3994
73608,52.134005,-106.721714,265,7.8313
73719,52.092249,-106.672283,191,4.2065
74399,52.137505,-106.560509,84,2.0025
73742,52.089259,-106.649228,199,5.8460
73634,52.131118,-106.722627,460,7.1988
73942,52.133529,-106.722155,132,0.2335
73952,52.107052,-106.598911,55,0.7361
73661,52.114466,-106.656758,61,1.9181
74005,52.129267,-106.677455,327,6.0515
74014,52.128857,-106.642899,112,0.8123
73665,52.143601,-106.725916,377,9.8106
73739,52.124010,-106.668582,49,1.0512
73999,52.164569,-106.566855,86,0.9982
73931,52.130181,-106.662169,427,8.8537
73961,52.130580,-106.637454,24,0.0665
74400,52.149293,-106.581534,103,3.0934
73666,52.134958,-106.725409,56,0.4331
73735,52.100244,-106.616294,113,2.9676
74016,52.140143,-106.722163,572,9.2997
73653,52.129510,-106.629300,57,2.6015
74398,52.146595,-106.555650,180,3.7050
73905,52.098817,-106.585986,102,2.3296
74400,52.150979,-106.592327,31,1.8272
73939,52.156868,-106.720095,118,1.3678
73746,52.135961,-106.725897,415,10.8337
73642,52.126612,-106.730696,105,2.4383
73685,52.133529,-106.722155,12,0.0552
73953,52.107341,-106.629413,143,3.1268
73995,52.141242,-106.595483,90,2.0851
74005,52.129944,-106.721426,272,2.9791
73949,52.132312,-106.752090,254,2.4492
73992,52.136012,-106.618373,204,2.1231
73958,52.117899,-106.634674,242,4.2105
73677,52.123085,-106.669070,103,1.9713
73955,52.130471,-106.636820,73,0.1205
73683,52.119542,-106.725275,157,2.1154
73942,52.133541,-106.722279,152,0.2449
73681,52.125391,-106.722510,529,12.3993
73930,52.133614,-106.722565,274,7.5147
73723,52.079145,-106.617878,469,8.9194
74001,52.142147,-106.603965,246,4.8280
73642,52.133657,-106.722391,147,3.7221
73847,52.093188,-106.597667,121,4.5738
74015,52.134120,-106.720923,225,4.8715
73611,52.130332,-106.663004,162,4.0771
73942,52.134350,-106.720815,28,0.0819
73707,52.142582,-106.625530,463,9.2208
74007,52.128880,-106.639076,448,9.2433
73707,52.167165,-106.638196,141,3.3104
73851,52.130048,-106.607905,240,6.8539
74000,52.130605,-106.598946,218,5.1436
73763,52.167469,-106.644005,203,4.1880
73720,52.110633,-106.676611,279,6.5567
73994,52.129617,-106.629152,279,4.9882
73937,52.111372,-106.725009,241,4.7563
74016,52.147043,-106.703468,662,11.3499
73974,52.112405,-106.597324,319,7.4883
73722,52.116046,-106.670861,105,1.7840
73675,52.114623,-106.665013,223,3.3418
74026,52.129273,-106.671039,392,8.1048
74016,52.134159,-106.720787,397,7.5603
73986,52.129747,-106.635736,78,2.2207
73679,52.114627,-106.652137,102,4.0046
73930,52.131502,-106.723067,56,0.4602
74016,52.148891,-106.697681,682,11.8137
74012,52.129268,-106.676549,375,7.7278
74424,52.133245,-106.627335,207,3.6023
73970,52.110043,-106.574959,139,2.1419
73674,52.114745,-106.645077,282,4.7074
73696,52.162271,-106.640328,241,5.9764
73731,52.131449,-106.602310,30,0.6938
73722,52.114003,-106.674001,113,2.0982
73999,52.168533,-106.586903,213,2.9668
74016,52.136881,-106.721067,523,8.5971
73604,52.093070,-106.665570,84,2.3070
74006,52.132299,-106.734576,533,8.7033
73954,52.126812,-106.634657,141,0.5956
74400,52.129602,-106.572488,323,6.8211
73974,52.092789,-106.559944,64,1.0922
73930,52.133293,-106.724486,452,8.0023
73720,52.102032,-106.671861,240,5.5101
73678,52.130298,-106.662840,40,0.9360
73677,52.126745,-106.662916,18,0.4479
74017,52.129307,-106.701275,266,5.3578
73906,52.098822,-106.583357,79,2.0602
74007,52.130305,-106.662852,382,7.2073
73685,52.114730,-106.694769,456,8.7861
73735,52.100213,-106.667949,315,6.5897
73634,52.126674,-106.727569,523,7.9779
73723,52.078260,-106.621219,449,8.6208
74022,52.134192,-106.634532,95,0.7957
73923,52.134204,-106.720742,216,5.0177
73738,52.107045,-106.598899,99,2.6755
73674,52.117818,-106.669546,150,2.5694
73729,52.126933,-106.589641,366,5.7449
74015,52.128071,-106.747315,9,0.0596
73935,52.128637,-106.663097,10,0.1976
73849,52.130537,-106.637441,34,0.0725
73696,52.151814,-106.644511,135,3.4351
73975,52.104416,-106.576605,215,3.8310
73707,52.156981,-106.646862,206,5.3855
74008,52.129268,-106.675881,224,3.6186
73665,52.134114,-106.720896,545,11.3199
73610,52.143528,-106.699023,257,4.9391
73746,52.142443,-106.726023,384,10.1080
73713,52.157195,-106.646736,290,4.8771
73701,52.152314,-106.620482,336,4.3714
73688,52.126119,-106.671868,257,6.7440
73709,52.150860,-106.615487,349,7.8612
73674,52.114782,-106.622904,330,6.2269
73743,52.087440,-106.654550,32,0.5684
73632,52.133386,-106.684232,132,2.7520
73960,52.121885,-106.603541,315,4.2673
73940,52.129257,-106.692762,84,2.2394
74011,52.148511,-106.678388,279,5.8070
73645,52.095288,-106.645674,49,0.9846
73742,52.107808,-106.676679,139,2.8747
73702,52.158937,-106.644893,467,6.3401
73686,52.118345,-106.685932,77,2.2215
73707,52.169910,-106.634228,116,2.8754
74013,52.128887,-106.637464,104,0.4402
73731,52.121719,-106.598922,383,7.7068
74026,52.127806,-106.728242,88,2.6938
73922,52.134503,-106.725199,53,0.4132
73996,52.130494,-106.637111,67,0.1051
73741,52.100239,-106.611923,466,7.8426
73707,52.150226,-106.615220,375,7.9228
74010,52.163879,-106.674745,277,7.0213
73851,52.129868,-106.606433,337,7.0327
74011,52.164259,-106.687365,78,0.6492
73698,52.162692,-106.633052,148,3.1977
73730,52.116432,-106.575073,240,3.8122
73723,52.123818,-106.646482,158,1.6065
73730,52.134767,-106.624258,577,10.3774
74013,52.134121,-106.720902,414,7.5710
73704,52.137537,-106.633265,303,6.1539
73739,52.100225,-106.637568,375,6.0015
73720,52.093759,-106.670412,200,4.5025
73673,52.114627,-106.653116,263,4.1569
73746,52.133812,-106.722019,440,11.3308
74010,52.142997,-106.652109,66,1.9973
73722,52.099592,-106.698973,324,7.2826
74425,52.125824,-106.641591,60,2.3290
74013,52.133382,-106.723944,488,7.8223
73701,52.141643,-106.625524,172,2.0139
73698,52.168079,-106.637021,20,0.1732
74000,52.128469,-106.600426,257,5.4372
73852,52.095023,-106.581120,54,0.8501
73994,52.136605,-106.613868,140,3.4807
73959,52.116768,-106.623587,199,3.3235
73992,52.130812,-106.637921,13,0.0940
73764,52.133896,-106.665551,370,9.4060
73681,52.116403,-106.729284,398,8.8951
73740,52.102904,-106.608661,517,8.9913
73738,52.112328,-106.597404,157,3.3964
73666,52.143858,-106.678297,349,8.4433
73903,52.096222,-106.585895,353,8.1830
73718,52.143007,-106.658266,164,8.7416
73632,52.134204,-106.720742,369,7.3890
73713,52.135182,-106.660746,11,0.5775
73650,52.099819,-106.609861,219,4.7017
73876,52.174873,-106.646471,276,7.0751
73819,52.176553,-106.617431,64,1.1346
73972,52.104744,-106.598935,62,0.9985
73696,52.151114,-106.645013,122,3.3491
73943,52.147272,-106.713236,28,0.6454
73723,52.082884,-106.635322,356,7.2815
73683,52.110997,-106.736579,248,4.5721
73983,52.147969,-106.621236,156,3.7521
73685,52.124092,-106.722118,127,1.3913
73930,52.127979,-106.747526,166,2.9201
73609,52.131502,-106.723067,56,0.4602
73676,52.116423,-106.671031,165,2.7555
73986,52.130472,-106.661149,2,0.0354
74425,52.122909,-106.638933,39,1.8210
73971,52.112328,-106.597426,31,0.0532
73732,52.130551,-106.637439,27,0.0202
74400,52.132724,-106.565185,280,6.2030
73679,52.114628,-106.656757,117,4.3206
73709,52.098798,-106.662084,992,17.5189
73905,52.116938,-106.603850,188,5.9844
73994,52.143836,-106.594774,57,1.3705
73999,52.138738,-106.598940,386,7.1134
73949,52.132558,-106.733838,203,1.1896
73632,52.134129,-106.720859,390,7.4037
73986,52.149747,-106.580274,385,9.1141
74011,52.168193,-106.688553,51,0.2015
73815,52.168544,-106.635973,286,7.1930
74016,52.130280,-106.636174,81,0.1708
73674,52.123819,-106.668759,85,1.8855
73653,52.113140,-106.619558,2,0.0590
73701,52.159214,-106.645842,497,6.4143
73665,52.145051,-106.726292,365,9.6440
73994,52.136599,-106.616322,148,3.6487
73736,52.130325,-106.662991,373,7.0208
73683,52.133530,-106.722149,11,0.0552
73723,52.085659,-106.646560,331,5.8532
73673,52.114760,-106.638240,298,5.1756
73661,52.120069,-106.657031,78,2.5483
73764,52.168437,-106.637454,180,3.6384
73905,52.130096,-106.607895,233,7.4969
73665,52.146209,-106.734378,330,9.0293
74010,52.170736,-106.687948,440,10.3349
73958,52.117384,-106.598925,58,0.7133
73943,52.147037,-106.704074,56,1.2741
73983,52.151040,-106.601425,123,2.3245
73974,52.107654,-106.598912,272,6.8434
73876,52.137231,-106.670218,67,1.3900
73819,52.167724,-106.638837,179,3.5445
73682,52.120559,-106.724486,59,1.2474
73932,52.125578,-106.733323,66,2.1816
73604,52.100546,-106.674416,32,0.8787
73735,52.100216,-106.659243,276,5.9927
73676,52.125921,-106.667030,67,1.6217
74006,52.134313,-106.720753,363,7.5435
73686,52.110903,-106.689395,43,1.1594
74002,52.143290,-106.581925,30,0.4472
73651,52.094705,-106.611982,193,4.0871
74000,52.129077,-106.605808,267,5.8138
73955,52.130598,-106.637449,20,0.0645
73730,52.118744,-106.598917,64,0.8700
73964,52.111741,-106.598916,117,3.4800
73964,52.107341,-106.621842,43,1.0873
74424,52.131610,-106.660605,6,0.1668
74003,52.169079,-106.575861,160,3.3450
74020,52.130497,-106.637380,138,2.3792
73729,52.129183,-106.634436,446,8.9481
73729,52.118213,-106.579149,222,3.3352
73938,52.134121,-106.720902,442,6.7402
73653,52.128879,-106.637496,119,3.6473
73999,52.166834,-106.576841,134,1.8476
73765,52.180054,-106.619194,50,0.9405
73751,52.150465,-106.704231,228,5.4031
73938,52.151606,-106.726860,186,2.7395
73952,52.107342,-106.628682,140,3.0768
74016,52.129262,-106.689526,251,4.5526
74018,52.129317,-106.710300,81,1.4923
73905,52.130364,-106.606667,293,7.6086
74006,52.134058,-106.721191,445,7.6003
73877,52.172975,-106.645726,184,6.5323
73942,52.148300,-106.698952,356,4.2548
73735,52.116073,-106.670251,411,8.5152
74011,52.157050,-106.683882,117,1.7832
73605,52.100547,-106.675167,27,0.8277
74013,52.126581,-106.730880,575,9.1474
73994,52.136588,-106.608290,132,3.0997
73709,52.132991,-106.629556,575,10.9363
73702,52.159345,-106.646073,513,6.4367
73717,52.167949,-106.664866,66,5.1512
73905,52.130198,-106.606463,306,7.6321
73729,52.120586,-106.586993,168,2.5341
73815,52.187530,-106.626181,398,10.2315
73638,52.132971,-106.726566,135,3.4258
73930,52.126319,-106.751051,188,3.3159
73731,52.130038,-106.595503,62,1.3138
73720,52.104144,-106.713216,74,1.0143
73732,52.131451,-106.603609,314,3.4750
73987,52.164568,-106.566761,85,0.9912
74013,52.122219,-106.740090,590,9.9464
73732,52.129915,-106.584831,386,5.1956
73730,52.123856,-106.598611,107,1.4443
73638,52.120610,-106.736694,63,1.4254
73998,52.170184,-106.584228,359,8.9042
73684,52.124574,-106.675156,555,11.7681
73974,52.112448,-106.598394,296,7.4041
73847,52.100033,-106.598902,84,3.7788
73663,52.093478,-106.636995,274,6.7187
73709,52.168246,-106.637410,170,3.6817
73709,52.178429,-106.630161,89,1.7492
73926,52.129261,-106.691239,354,7.7256
73751,52.149344,-106.739068,160,2.8557
73906,52.101724,-106.562778,2,0.0110
73632,52.128030,-106.722664,533,8.3861
73683,52.113941,-106.741693,229,3.9504
73740,52.100626,-106.610224,494,8.3832
73934,52.129267,-106.677414,58,1.1884
73604,52.125779,-106.663394,291,7.3224
74019,52.136627,-106.655339,420,9.1563
73992,52.136311,-106.617799,212,2.1750
74010,52.162280,-106.679361,292,7.5143
73663,52.093388,-106.635536,270,6.6167
74021,52.145265,-106.575083,87,2.3644
73729,52.112505,-106.597512,7,0.0169
74013,52.133755,-106.722133,319,7.4063
73851,52.129544,-106.607040,360,7.0918
73952,52.112331,-106.597441,31,0.0491
73684,52.110764,-106.731755,266,4.9990
73815,52.186988,-106.632320,382,9.8017
73698,52.161083,-106.643779,190,3.9774
73926,52.133533,-106.722133,260,4.9813
73986,52.169888,-106.575405,494,11.8078
73634,52.133361,-106.700069,163,3.0588
74018,52.130694,-106.722074,61,0.5732
73704,52.147044,-106.622296,419,7.7695
73751,52.136390,-106.726098,63,0.5989
73984,52.146109,-106.555204,588,13.0563
73970,52.111262,-106.598916,178,4.6910
73698,52.148889,-106.645716,295,6.6241
73877,52.143687,-106.658102,42,1.5170
73937,52.133802,-106.721636,2,0.0078
73926,52.129134,-106.665496,418,9.4953
73932,52.122219,-106.740090,61,1.5857
74007,52.129276,-106.670941,352,6.5136
74022,52.136593,-106.611494,242,2.6164
73847,52.094398,-106.598896,102,4.4058
74020,52.130464,-106.636682,168,2.4289
73940,52.133528,-106.722160,285,5.1495
73743,52.102069,-106.671933,106,3.4338
73983,52.146569,-106.584886,86,0.9516
73738,52.100269,-106.611587,30,0.6463
74399,52.133274,-106.576426,237,3.8901
73736,52.104334,-106.670398,221,3.9059
74424,52.128861,-106.641443,58,1.6987
74020,52.135947,-106.560426,515,11.5999
73721,52.113531,-106.674587,115,2.1638
73719,52.104049,-106.712341,91,1.0768
73696,52.168074,-106.635593,376,9.3666
74003,52.157738,-106.596573,5,0.2480
73683,52.119894,-106.735788,191,2.8528
73709,52.140254,-106.627817,485,9.6727
73940,52.129271,-106.672622,43,0.8604
73955,52.130466,-106.636751,75,0.1256
74397,52.165877,-106.575769,46,1.9315
73710,52.130622,-106.637413,299,4.0109
74010,52.151611,-106.677761,224,5.2956
74010,52.163886,-106.679350,287,7.3363
73638,52.124326,-106.731452,87,2.0466
73949,52.132314,-106.754262,261,2.5982
73937,52.133520,-106.722192,19,0.0592
73743,52.121551,-106.668827,193,5.8527
73684,52.124073,-106.666314,579,12.3789
74012,52.120901,-106.741470,47,1.4089
73903,52.130490,-106.637352,51,0.0829
73653,52.130060,-106.635850,94,3.1087
74026,52.115776,-106.741598,25,0.8374
73847,52.101486,-106.598643,72,3.6146
73937,52.127119,-106.725621,114,1.1475
73905,52.126812,-106.605717,217,7.0985
73923,52.133530,-106.722251,299,5.1569
73984,52.129885,-106.635718,80,2.2028
74010,52.166746,-106.687817,387,9.8493
74011,52.137057,-106.652114,396,8.8823
73926,52.133529,-106.722246,277,4.9897
73903,52.124336,-106.604601,212,2.7873
73723,52.079141,-106.620654,461,8.7294
73934,52.134077,-106.721157,269,5.0572
73704,52.138144,-106.632424,335,6.2490
73710,52.148367,-106.620229,3,0.1173
73658,52.095481,-106.648718,215,4.7662
73935,52.129261,-106.691239,82,2.1344
73732,52.123286,-106.584354,420,6.1055
73679,52.114786,-106.629269,51,2.4376
73709,52.157784,-106.643532,276,5.6663
73960,52.130465,-106.636716,76,0.1276
73675,52.114627,-106.649428,274,4.4099
74001,52.131457,-106.602848,186,3.5421
74011,52.163360,-106.687362,84,0.7493
73722,52.093017,-106.664932,219,4.6906
73923,52.134279,-106.720735,199,5.0083
74398,52.147622,-106.557320,187,3.8665
73682,52.134345,-106.720803,178,3.9003
73955,52.129839,-106.635694,90,0.2311
74000,52.135491,-106.598953,198,4.5996
74012,52.134169,-106.720773,197,3.8536
73681,52.134330,-106.720776,626,14.3088
73751,52.131299,-106.668327,461,11.0216
74399,52.140444,-106.564252,61,1.5844
73955,52.107338,-106.632529,245,2.9629
73739,52.100221,-106.644737,349,5.5105
73701,52.158305,-106.643713,431,6.2271
74001,52.137473,-106.586153,350,7.3331
73740,52.100253,-106.611697,487,8.2739
73931,52.129374,-106.717505,323,4.9226
73722,52.094472,-106.688793,318,6.3821
73682,52.119516,-106.729163,28,0.8385
73698,52.154159,-106.642257,260,5.9360
73677,52.128500,-106.662076,28,0.6514
73970,52.105366,-106.564496,18,0.1855
74013,52.129270,-106.668747,200,3.1295
73702,52.139742,-106.629035,162,1.5939
73675,52.114782,-106.624341,327,6.1279
73740,52.115935,-106.671174,140,1.9988
74015,52.131834,-106.723405,110,4.3500
73940,52.153003,-106.699137,567,9.8340
73963,52.088876,-106.622668,97,2.1504
74425,52.133883,-106.650488,111,3.7397
73953,52.106405,-106.616522,102,2.2271
73763,52.180048,-106.624719,61,1.3185
73755,52.173208,-106.669696,103,3.8461
73930,52.134114,-106.720962,384,7.7167
73681,52.116078,-106.722587,391,8.4356
73761,52.167913,-106.627383,317,8.0152
74013,52.132297,-106.654948,137,1.7616
73877,52.172996,-106.660384,245,10.7827
73740,52.100218,-106.651466,337,5.4665
73724,52.079153,-106.625304,74,1.7292
74003,52.169523,-106.555188,250,5.1546
73730,52.130372,-106.636415,684,11.6776
74017,52.130514,-106.637416,40,0.0759
73632,52.125113,-106.740777,601,9.7705
73940,52.147829,-106.699965,507,9.0829
73721,52.123971,-106.668640,34,0.8598
73663,52.103271,-106.610169,67,1.7500
73984,52.149556,-106.576253,410,9.3614
73963,52.112451,-106.597328,303,7.2833
73763,52.135241,-106.670198,343,8.8624
73902,52.091598,-106.578530,104,2.0251
73743,52.124255,-106.667888,210,6.1622
73903,52.093814,-106.584521,368,8.5279
73903,52.128953,-106.610387,167,2.1097
73666,52.144689,-106.726006,247,5.0902
74005,52.130189,-106.636017,472,9.5927
73723,52.125688,-106.646481,141,1.3985
73659,52.118581,-106.622690,150,4.8056
74416,52.133749,-106.721722,3,0.0163
73919,52.134156,-106.720793,156,2.2431
73710,52.128819,-106.646465,405,5.0156
73638,52.120976,-106.736297,68,1.4748
73719,52.102854,-106.672822,253,5.6234
73688,52.125805,-106.663381,279,7.3781
73815,52.137607,-106.670216,104,2.0679
73702,52.137922,-106.633008,120,1.2466
73930,52.134139,-106.720827,365,7.7069
73677,52.115061,-106.670780,188,2.9132
73659,52.129258,-106.629896,118,3.0328
74005,52.136954,-106.740302,12,0.6270
73999,52.164115,-106.557234,41,0.3315
74014,52.129270,-106.673584,218,3.4606
74001,52.143435,-106.591418,296,5.9337
73713,52.140723,-106.658230,30,1.2169
73696,52.166343,-106.625243,332,8.3261
73642,52.131339,-106.659112,597,10.7923
73704,52.168089,-106.639145,745,12.7300
73684,52.129877,-106.721416,72,0.6771
73763,52.167356,-106.642298,198,4.0700
