da_id,point_index,lat,lng
47110654,38,52.146184,-106.554652
47110654,39,52.146323,-106.554795
47110654,40,52.146459,-106.555011
47110654,41,52.147318,-106.556587
47110654,42,52.147074,-106.556930
47110654,43,52.147003,-106.557244
47110654,44,52.147042,-106.557851
47110654,45,52.146655,-106.558349
47110654,46,52.146304,-106.559071
47110654,47,52.146233,-106.559289
47110654,48,52.146169,-106.559807
47110654,49,52.146219,-106.562648
47110654,50,52.146242,-106.563996
47110654,51,52.146173,-106.564884
47110654,52,52.150249,-106.565924
47110654,53,52.150214,-106.569276
47110654,54,52.150204,-106.571342
47110654,55,52.150110,-106.572576
47110654,56,52.150070,-106.573097
47110654,57,52.149673,-106.574645
47110654,58,52.149592,-106.575134
47110654,59,52.151750,-106.575133
47110654,60,52.158423,-106.575132
47110654,61,52.162070,-106.575131
47110654,62,52.163206,-106.575130
47110654,63,52.164773,-106.574132
47110654,64,52.165631,-106.575130
47110654,65,52.165639,-106.573191
47110654,66,52.165652,-106.570310
47110654,67,52.165658,-106.568864
47110654,68,52.165662,-106.567891
47110654,69,52.165668,-106.566616
47110654,70,52.165674,-106.565073
47110654,71,52.165677,-106.564372
47110654,72,52.165678,-106.564196
47110654,73,52.165682,-106.563255
47110654,74,52.165702,-106.558660
47110654,75,52.165717,-106.555114
47110654,76,52.165725,-106.553843
47110654,77,52.165733,-106.552552
47110654,78,52.165732,-106.551570
47110654,79,52.165733,-106.551326
47110654,80,52.158447,-106.551343
47110655,0,52.150249,-106.565924
47110655,1,52.146173,-106.564884
47110655,2,52.146282,-106.569493
47110655,3,52.146304,-106.575135
47110655,4,52.147180,-106.575134
47110655,5,52.149592,-106.575134
47110655,6,52.149673,-106.574645
47110655,7,52.150070,-106.573097
47110655,8,52.150110,-106.572576
47110655,9,52.150204,-106.571342
47110655,10,52.150214,-106.569276
47110655,11,52.150249,-106.565924
47110656,0,52.143839,-106.563385
47110656,1,52.143154,-106.562375
47110656,2,52.141717,-106.565016
47110656,3,52.142151,-106.565713
47110656,4,52.142755,-106.566470
47110656,5,52.142291,-106.567594
47110656,6,52.142560,-106.568058
47110656,7,52.142651,-106.568798
47110656,8,52.142674,-106.569504
47110656,9,52.143822,-106.569490
47110656,10,52.144624,-106.569491
47110656,11,52.145413,-106.569492
47110656,12,52.146282,-106.569493
47110656,13,52.146173,-106.564884
47110656,14,52.145489,-106.564812
47110656,15,52.144978,-106.564580
47110656,16,52.144900,-106.564520
47110656,17,52.144517,-106.564223
47110656,18,52.143839,-106.563385
47110657,0,52.146169,-106.559807
47110657,1,52.146233,-106.559289
47110657,2,52.146304,-106.559071
47110657,3,52.146655,-106.558349
47110657,4,52.147042,-106.557851
47110657,5,52.147003,-106.557244
47110657,6,52.147074,-106.556930
47110657,7,52.147318,-106.556587
47110657,8,52.146459,-106.555011
47110657,9,52.146323,-106.554795
47110657,10,52.146184,-106.554652
47110657,11,52.145887,-106.554478
47110657,12,52.145600,-106.554418
47110657,13,52.145117,-106.554348
47110657,14,52.143842,-106.554291
47110657,15,52.143503,-106.554314
47110657,16,52.143243,-106.554457
47110657,17,52.143074,-106.554594
47110657,18,52.142915,-106.554776
47110657,19,52.142492,-106.555452
47110657,20,52.141667,-106.556980
47110657,21,52.140618,-106.558920
47110657,22,52.143154,-106.562375
47110657,23,52.143839,-106.563385
47110657,24,52.144517,-106.564223
47110657,25,52.144900,-106.564520
47110657,26,52.144978,-106.564580
47110657,27,52.145489,-106.564812
47110657,28,52.146173,-106.564884
47110657,29,52.146242,-106.563996
47110657,30,52.146219,-106.562648
47110657,31,52.146169,-106.559807
47110658,0,52.129225,-106.575239
47110658,1,52.126533,-106.575205
47110658,2,52.126363,-106.576532
47110658,3,52.127871,-106.578785
47110658,4,52.130816,-106.583068
47110658,5,52.133052,-106.586251
47110658,6,52.133086,-106.586169
47110658,7,52.133134,-106.586050
47110658,8,52.133143,-106.586034
47110658,9,52.133172,-106.585976
47110658,10,52.133201,-106.585920
47110658,11,52.133237,-106.585849
47110658,12,52.133732,-106.584881
47110658,13,52.134448,-106.584542
47110658,14,52.134539,-106.584369
47110658,15,52.135020,-106.583421
47110658,16,52.135607,-106.582580
47110658,17,52.135212,-106.581866
47110658,18,52.134922,-106.581168
47110658,19,52.134775,-106.580567
47110658,20,52.134781,-106.578058
47110658,21,52.134810,-106.576655
47110658,22,52.134843,-106.575337
47110658,23,52.134306,-106.575309
47110658,24,52.133895,-106.575446
47110658,25,52.133868,-106.575469
47110658,26,52.133432,-106.575846
47110658,27,52.133040,-106.576002
47110658,28,52.132579,-106.576131
47110658,29,52.132135,-106.576199
47110658,30,52.131646,-106.576134
47110658,31,52.131151,-106.575922
47110658,32,52.130716,-106.575534
47110658,33,52.130368,-106.575156
47110658,34,52.130236,-106.574937
47110658,35,52.129917,-106.574407
47110658,36,52.129762,-106.573638
47110658,37,52.129748,-106.573061
47110658,38,52.129225,-106.575239
47110659,0,52.131795,-106.566453
47110659,1,52.130073,-106.564359
47110659,2,52.129952,-106.564579
47110659,3,52.128902,-106.566476
47110659,4,52.128478,-106.567290
47110659,5,52.128449,-106.567347
47110659,6,52.127876,-106.568650
47110659,7,52.127450,-106.569880
47110659,8,52.127070,-106.571407
47110659,9,52.127066,-106.571427
47110659,10,52.126874,-106.572611
47110659,11,52.126832,-106.572940
47110659,12,52.126629,-106.574542
47110659,13,52.126533,-106.575205
47110659,14,52.129225,-106.575239
47110659,15,52.129748,-106.573061
47110659,16,52.129740,-106.572679
47110659,17,52.129873,-106.571459
47110659,18,52.129887,-106.571396
47110659,19,52.130041,-106.570690
47110659,20,52.130284,-106.570117
47110659,21,52.130462,-106.569786
47110659,22,52.130856,-106.569052
47110659,23,52.131328,-106.568171
47110659,24,52.131348,-106.568133
47110659,25,52.132224,-106.566460
47110659,26,52.131795,-106.566453
47110660,0,52.135522,-106.554477
47110660,1,52.134702,-106.555994
47110660,2,52.134195,-106.556910
47110660,3,52.130073,-106.564359
47110660,4,52.131795,-106.566453
47110660,5,52.132224,-106.566460
47110660,6,52.132706,-106.565558
47110660,7,52.134240,-106.562690
47110660,8,52.134711,-106.561811
47110660,9,52.135153,-106.560974
47110660,10,52.135419,-106.560567
47110660,11,52.135781,-106.560095
47110660,12,52.135839,-106.560034
47110660,13,52.135341,-106.559772
47110660,14,52.134980,-106.557645
47110660,15,52.137144,-106.551480
47110660,16,52.135522,-106.554477
47110661,0,52.137144,-106.551480
47110661,1,52.134980,-106.557645
47110661,2,52.135341,-106.559772
47110661,3,52.135839,-106.560034
47110661,4,52.135947,-106.559921
47110661,5,52.136219,-106.559862
47110661,6,52.136561,-106.559903
47110661,7,52.136679,-106.559917
47110661,8,52.137094,-106.559967
47110661,9,52.137641,-106.560032
47110661,10,52.137797,-106.560051
47110661,11,52.138334,-106.560777
47110661,12,52.139152,-106.561946
47110661,13,52.140618,-106.558920
47110661,14,52.139161,-106.556426
47110661,15,52.137138,-106.553345
47110661,16,52.137163,-106.551637
47110661,17,52.137144,-106.551480
47110662,0,52.137352,-106.571679
47110662,1,52.135017,-106.571463
47110662,2,52.135113,-106.570180
47110662,3,52.135481,-106.568977
47110662,4,52.135563,-106.568812
47110662,5,52.135916,-106.568147
47110662,6,52.136286,-106.567434
47110662,7,52.136386,-106.567243
47110662,8,52.136888,-106.566274
47110662,9,52.137087,-106.565883
47110662,10,52.137472,-106.565143
47110662,11,52.137942,-106.564258
47110662,12,52.138136,-106.563889
47110662,13,52.137997,-106.563590
47110662,14,52.137789,-106.563091
47110662,15,52.137530,-106.562627
47110662,16,52.137360,-106.562489
47110662,17,52.137100,-106.562499
47110662,18,52.136866,-106.562720
47110662,19,52.133545,-106.566666
47110662,20,52.132739,-106.568437
47110662,21,52.132573,-106.569194
47110662,22,52.132651,-106.573072
47110662,23,52.131646,-106.576134
47110662,24,52.132135,-106.576199
47110662,25,52.132579,-106.576131
47110662,26,52.133040,-106.576002
47110662,27,52.133432,-106.575846
47110662,28,52.133868,-106.575469
47110662,29,52.133895,-106.575446
47110662,30,52.134306,-106.575309
47110662,31,52.134843,-106.575337
47110662,32,52.134871,-106.574061
47110662,33,52.135684,-106.574165
47110662,34,52.137317,-106.574349
47110662,35,52.137336,-106.572866
47110662,36,52.137352,-106.571679
47110663,0,52.139152,-106.561946
47110663,1,52.138334,-106.560777
47110663,2,52.137797,-106.560051
47110663,3,52.137641,-106.560032
47110663,4,52.137094,-106.559967
47110663,5,52.136679,-106.559917
47110663,6,52.136561,-106.559903
47110663,7,52.136219,-106.559862
47110663,8,52.135947,-106.559921
47110663,9,52.135839,-106.560034
47110663,10,52.135781,-106.560095
47110663,11,52.135419,-106.560567
47110663,12,52.135153,-106.560974
47110663,13,52.134711,-106.561811
47110663,14,52.134240,-106.562690
47110663,15,52.132706,-106.565558
47110663,16,52.132224,-106.566460
47110663,17,52.131348,-106.568133
47110663,18,52.131328,-106.568171
47110663,19,52.130856,-106.569052
47110663,20,52.130462,-106.569786
47110663,21,52.130284,-106.570117
47110663,22,52.130041,-106.570690
47110663,23,52.129887,-106.571396
47110663,24,52.129873,-106.571459
47110663,25,52.129740,-106.572679
47110663,26,52.129748,-106.573061
47110663,27,52.129762,-106.573638
47110663,28,52.129917,-106.574407
47110663,29,52.130236,-106.574937
47110663,30,52.130368,-106.575156
47110663,31,52.130716,-106.575534
47110663,32,52.131151,-106.575922
47110663,33,52.131646,-106.576134
47110663,34,52.132651,-106.573072
47110663,35,52.132573,-106.569194
47110663,36,52.132739,-106.568437
47110663,37,52.133545,-106.566666
47110663,38,52.136866,-106.562720
47110663,39,52.137100,-106.562499
47110663,40,52.137360,-106.562489
47110663,41,52.137530,-106.562627
47110663,42,52.137789,-106.563091
47110663,43,52.137997,-106.563590
47110663,44,52.138136,-106.563889
47110663,45,52.138319,-106.563541
47110663,46,52.138094,-106.562840
47110663,47,52.138855,-106.562509
47110663,48,52.139152,-106.561946
47110326,0,52.186751,-106.615619
47110326,1,52.184472,-106.615644
47110326,2,52.184469,-106.616877
47110326,3,52.184470,-106.618135
47110326,4,52.184452,-106.619407
47110326,5,52.185243,-106.619421
47110326,6,52.186799,-106.619404
47110326,7,52.186773,-106.618057
47110326,8,52.186763,-106.616828
47110326,9,52.186751,-106.615619
47110327,0,52.180739,-106.619418
47110327,1,52.180704,-106.614369
47110327,2,52.180590,-106.613904
47110327,3,52.180547,-106.613403
47110327,4,52.180548,-106.610096
47110327,5,52.180531,-106.609481
47110327,6,52.180384,-106.608972
47110327,7,52.180239,-106.608649
47110327,8,52.182146,-106.603419
47110327,9,52.182580,-106.602080
47110327,10,52.181122,-106.602112
47110327,11,52.180408,-106.602127
47110327,12,52.179853,-106.602139
47110327,13,52.177108,-106.603381
47110327,14,52.176492,-106.604000
47110327,15,52.175928,-106.604568
47110327,16,52.176420,-106.606078
47110327,17,52.176797,-106.608193
47110327,18,52.176796,-106.609483
47110327,19,52.176806,-106.612179
47110327,20,52.177619,-106.612138
47110327,21,52.178048,-106.612319
47110327,22,52.178319,-106.612626
47110327,23,52.178515,-106.612997
47110327,24,52.178692,-106.613888
47110327,25,52.178873,-106.615123
47110327,26,52.179092,-106.616872
47110327,27,52.179472,-106.617997
47110327,28,52.178703,-106.619225
47110327,29,52.178259,-106.620484
47110327,30,52.177866,-106.621598
47110327,31,52.178425,-106.621987
47110327,32,52.179328,-106.622000
47110327,33,52.180092,-106.622013
47110327,34,52.180147,-106.619280
47110327,35,52.180313,-106.619403
47110327,36,52.180471,-106.619420
47110327,37,52.180739,-106.619418
47110328,0,52.144624,-106.569491
47110328,1,52.143822,-106.569490
47110328,2,52.143826,-106.571353
47110328,3,52.142662,-106.571435
47110328,4,52.142646,-106.572572
47110328,5,52.142640,-106.573828
47110328,6,52.143833,-106.573807
47110328,7,52.143816,-106.575154
47110328,8,52.143819,-106.576537
47110328,9,52.143827,-106.579868
47110328,10,52.145065,-106.579999
47110328,11,52.145096,-106.582279
47110328,12,52.146036,-106.582342
47110328,13,52.146135,-106.577202
47110328,14,52.146304,-106.575135
47110328,15,52.146282,-106.569493
47110328,16,52.145413,-106.569492
47110328,17,52.144624,-106.569491
47110329,0,52.140609,-106.575206
47110329,1,52.139878,-106.575182
47110329,2,52.139913,-106.579771
47110329,3,52.140621,-106.579768
47110329,4,52.141208,-106.580192
47110329,5,52.142855,-106.581399
47110329,6,52.143808,-106.581819
47110329,7,52.145096,-106.582279
47110329,8,52.145065,-106.579999
47110329,9,52.143827,-106.579868
47110329,10,52.143373,-106.579861
47110329,11,52.142980,-106.579511
47110329,12,52.142187,-106.579007
47110329,13,52.142146,-106.576449
47110329,14,52.142150,-106.575234
47110329,15,52.141373,-106.575233
47110329,16,52.140609,-106.575206
47110330,0,52.142646,-106.572572
47110330,1,52.142662,-106.571435
47110330,2,52.143826,-106.571353
47110330,3,52.143822,-106.569490
47110330,4,52.142674,-106.569504
47110330,5,52.142651,-106.568798
47110330,6,52.142560,-106.568058
47110330,7,52.142291,-106.567594
47110330,8,52.142755,-106.566470
47110330,9,52.142151,-106.565713
47110330,10,52.141717,-106.565016
47110330,11,52.140032,-106.568003
47110330,12,52.139372,-106.569465
47110330,13,52.139957,-106.571305
47110330,14,52.139924,-106.572659
47110330,15,52.139896,-106.574082
47110330,16,52.139878,-106.575182
47110330,17,52.140609,-106.575206
47110330,18,52.141373,-106.575233
47110330,19,52.142150,-106.575234
47110330,20,52.142146,-106.576449
47110330,21,52.142187,-106.579007
47110330,22,52.142980,-106.579511
47110330,23,52.143373,-106.579861
47110330,24,52.143827,-106.579868
47110330,25,52.143819,-106.576537
47110330,26,52.143816,-106.575154
47110330,27,52.143833,-106.573807
47110330,28,52.142640,-106.573828
47110330,29,52.142646,-106.572572
47110331,0,52.138855,-106.562509
47110331,1,52.138094,-106.562840
47110331,2,52.138319,-106.563541
47110331,3,52.138136,-106.563889
47110331,4,52.137942,-106.564258
47110331,5,52.137472,-106.565143
47110331,6,52.138633,-106.566837
47110331,7,52.139577,-106.567121
47110331,8,52.140032,-106.568003
47110331,9,52.141717,-106.565016
47110331,10,52.143154,-106.562375
47110331,11,52.140618,-106.558920
47110331,12,52.139152,-106.561946
47110331,13,52.138855,-106.562509
47110338,0,52.129612,-106.739081
47110338,1,52.127886,-106.738819
47110338,2,52.127647,-106.738902
47110338,3,52.126802,-106.740610
47110338,4,52.126481,-106.741258
47110338,5,52.126386,-106.741976
47110338,6,52.126347,-106.742539
47110338,7,52.126332,-106.743008
47110338,8,52.126343,-106.743819
47110338,9,52.127995,-106.743967
47110338,10,52.128106,-106.744168
47110338,11,52.128139,-106.744356
47110338,12,52.128159,-106.744469
47110338,13,52.128100,-106.746710
47110338,14,52.127985,-106.747052
47110338,15,52.127849,-106.747174
47110338,16,52.127066,-106.747128
47110338,17,52.126350,-106.747085
47110338,18,52.126287,-106.749141
47110338,19,52.125845,-106.750282
47110338,20,52.125704,-106.750700
47110338,21,52.125196,-106.751615
47110338,22,52.124765,-106.752603
47110338,23,52.123936,-106.751697
47110338,24,52.123553,-106.752696
47110338,25,52.123141,-106.753769
47110338,26,52.122901,-106.755396
47110338,27,52.122719,-106.756499
47110338,28,52.122529,-106.757067
47110338,29,52.122201,-106.757706
47110338,30,52.121718,-106.758739
47110338,31,52.121186,-106.759906
47110338,32,52.120961,-106.760369
47110338,33,52.120454,-106.760669
47110338,34,52.119628,-106.760400
47110338,35,52.119427,-106.759204
47110338,36,52.119596,-106.756289
47110338,37,52.119999,-106.755238
47110338,38,52.119129,-106.754839
47110338,39,52.119104,-106.753728
47110338,40,52.119044,-106.752309
47110338,41,52.118968,-106.750960
47110338,42,52.120520,-106.751037
47110338,43,52.120628,-106.749800
47110338,44,52.119855,-106.749755
47110338,45,52.118842,-106.749781
47110338,46,52.118802,-106.745783
47110338,47,52.118624,-106.744750
47110338,48,52.120640,-106.744732
47110338,49,52.120334,-106.742937
47110338,50,52.120218,-106.741591
47110338,51,52.117640,-106.741743
47110338,52,52.117644,-106.741825
47110338,53,52.117747,-106.743976
47110338,54,52.118215,-106.753103
47110338,55,52.118837,-106.765267
47110338,56,52.118914,-106.766779
47110338,57,52.119856,-106.764831
47110338,58,52.121931,-106.760800
47110338,59,52.122516,-106.759598
47110338,60,52.123632,-106.757302
47110338,61,52.124089,-106.756363
47110338,62,52.125240,-106.753997
47110338,63,52.129410,-106.753379
47110338,64,52.129765,-106.743344
47110338,65,52.129733,-106.741551
47110338,66,52.129630,-106.740503
47110338,67,52.129612,-106.739081
47110339,0,52.121446,-106.749832
47110339,1,52.120628,-106.749800
47110339,2,52.120520,-106.751037
47110339,3,52.118968,-106.750960
47110339,4,52.119044,-106.752309
47110339,5,52.119104,-106.753728
47110339,6,52.119129,-106.754839
47110339,7,52.119999,-106.755238
47110339,8,52.119596,-106.756289
47110339,9,52.120532,-106.757066
47110339,10,52.120964,-106.755946
47110339,11,52.121148,-106.755128
47110339,12,52.121243,-106.754528
47110339,13,52.121315,-106.753841
47110339,14,52.121382,-106.753349
47110339,15,52.120354,-106.753120
47110339,16,52.120480,-106.751912
47110339,17,52.121500,-106.752171
47110339,18,52.122202,-106.751158
47110339,19,52.122210,-106.749833
47110339,20,52.121446,-106.749832
47110340,0,52.124251,-106.749825
47110340,1,52.122210,-106.749833
47110340,2,52.122202,-106.751158
47110340,3,52.121500,-106.752171
47110340,4,52.120480,-106.751912
47110340,5,52.120354,-106.753120
47110340,6,52.121382,-106.753349
47110340,7,52.121315,-106.753841
47110340,8,52.121243,-106.754528
47110340,9,52.121148,-106.755128
47110340,10,52.120964,-106.755946
47110340,11,52.120532,-106.757066
47110340,12,52.119596,-106.756289
47110340,13,52.119427,-106.759204
47110340,14,52.119628,-106.760400
47110340,15,52.120454,-106.760669
47110340,16,52.120961,-106.760369
47110340,17,52.121186,-106.759906
47110340,18,52.121718,-106.758739
47110340,19,52.122201,-106.757706
47110340,20,52.122529,-106.757067
47110340,21,52.122719,-106.756499
47110340,22,52.122901,-106.755396
47110340,23,52.123141,-106.753769
47110340,24,52.123553,-106.752696
47110340,25,52.123936,-106.751697
47110340,26,52.124765,-106.752603
47110340,27,52.125196,-106.751615
47110340,28,52.125704,-106.750700
47110340,29,52.125073,-106.750001
47110340,30,52.124856,-106.749864
47110340,31,52.124251,-106.749825
47110341,0,52.125035,-106.745473
47110341,1,52.124262,-106.745443
47110341,2,52.124263,-106.744201
47110341,3,52.124290,-106.742946
47110341,4,52.123492,-106.742798
47110341,5,52.123065,-106.742765
47110341,6,52.122735,-106.741369
47110341,7,52.123854,-106.739152
47110341,8,52.124514,-106.739989
47110341,9,52.125158,-106.740803
47110341,10,52.125603,-106.739900
47110341,11,52.126139,-106.738913
47110341,12,52.126402,-106.738231
47110341,13,52.126392,-106.736994
47110341,14,52.126386,-106.736190
47110341,15,52.126387,-106.734767
47110341,16,52.126349,-106.734421
47110341,17,52.126254,-106.734092
47110341,18,52.126130,-106.733823
47110341,19,52.125668,-106.733146
47110341,20,52.122173,-106.740222
47110341,21,52.121935,-106.740625
47110341,22,52.121551,-106.741032
47110341,23,52.121124,-106.741380
47110341,24,52.120774,-106.741528
47110341,25,52.120218,-106.741591
47110341,26,52.120334,-106.742937
47110341,27,52.120640,-106.744732
47110341,28,52.120741,-106.745296
47110341,29,52.120830,-106.746591
47110341,30,52.120853,-106.747565
47110341,31,52.120761,-106.748298
47110341,32,52.120628,-106.749800
47110341,33,52.121446,-106.749832
47110341,34,52.122210,-106.749833
47110341,35,52.124251,-106.749825
47110341,36,52.124272,-106.749287
47110341,37,52.124278,-106.748613
47110341,38,52.124998,-106.748569
47110341,39,52.125035,-106.745473
47110342,0,52.120640,-106.744732
47110342,1,52.118624,-106.744750
47110342,2,52.118802,-106.745783
47110342,3,52.118842,-106.749781
47110342,4,52.119855,-106.749755
47110342,5,52.120628,-106.749800
47110342,6,52.120761,-106.748298
47110342,7,52.120853,-106.747565
47110342,8,52.120830,-106.746591
47110342,9,52.120741,-106.745296
47110342,10,52.120640,-106.744732
47110343,0,52.123854,-106.739152
47110343,1,52.122735,-106.741369
47110343,2,52.123065,-106.742765
47110343,3,52.123492,-106.742798
47110343,4,52.124290,-106.742946
47110343,5,52.124263,-106.744201
47110343,6,52.125081,-106.744204
47110343,7,52.125846,-106.744202
47110343,8,52.125812,-106.741720
47110343,9,52.125158,-106.740803
47110343,10,52.124514,-106.739989
47110343,11,52.123854,-106.739152
47110344,0,52.129482,-106.728365
47110344,1,52.126675,-106.728345
47110344,2,52.126647,-106.730309
47110344,3,52.126613,-106.730643
47110344,4,52.126573,-106.730912
47110344,5,52.126506,-106.731217
47110344,6,52.126374,-106.731661
47110344,7,52.126198,-106.732051
47110344,8,52.125668,-106.733146
47110344,9,52.126130,-106.733823
47110344,10,52.126254,-106.734092
47110344,11,52.126349,-106.734421
47110344,12,52.126387,-106.734767
47110344,13,52.126386,-106.736190
47110344,14,52.126392,-106.736994
47110344,15,52.126402,-106.738231
47110344,16,52.126139,-106.738913
47110344,17,52.125603,-106.739900
47110344,18,52.125158,-106.740803
47110344,19,52.125812,-106.741720
47110344,20,52.125846,-106.744202
47110344,21,52.125081,-106.744204
47110344,22,52.124263,-106.744201
47110344,23,52.124262,-106.745443
47110344,24,52.125035,-106.745473
47110344,25,52.124998,-106.748569
47110344,26,52.124278,-106.748613
47110344,27,52.124272,-106.749287
47110344,28,52.124251,-106.749825
47110344,29,52.124856,-106.749864
47110344,30,52.125073,-106.750001
47110344,31,52.125704,-106.750700
47110344,32,52.125845,-106.750282
47110344,33,52.126287,-106.749141
47110344,34,52.126350,-106.747085
47110344,35,52.127066,-106.747128
47110344,36,52.127849,-106.747174
47110344,37,52.127985,-106.747052
47110344,38,52.128100,-106.746710
47110344,39,52.128159,-106.744469
47110344,40,52.128139,-106.744356
47110344,41,52.128106,-106.744168
47110344,42,52.127995,-106.743967
47110344,43,52.126343,-106.743819
47110344,44,52.126332,-106.743008
47110344,45,52.126347,-106.742539
47110344,46,52.126386,-106.741976
47110344,47,52.126481,-106.741258
47110344,48,52.126802,-106.740610
47110344,49,52.127647,-106.738902
47110344,50,52.127886,-106.738819
47110344,51,52.129612,-106.739081
47110344,52,52.129512,-106.731141
47110344,53,52.129482,-106.728365
47110347,0,52.133168,-106.743395
47110347,1,52.132286,-106.743433
47110347,2,52.132316,-106.744428
47110347,3,52.132305,-106.745757
47110347,4,52.131478,-106.745754
47110347,5,52.130653,-106.745758
47110347,6,52.130668,-106.748464
47110347,7,52.131456,-106.748485
47110347,8,52.132292,-106.748460
47110347,9,52.132321,-106.747102
47110347,10,52.133985,-106.747079
47110347,11,52.133969,-106.745764
47110347,12,52.133984,-106.743356
47110347,13,52.133168,-106.743395
47110348,0,52.136925,-106.747026
47110348,1,52.136098,-106.747104
47110348,2,52.136089,-106.748436
47110348,3,52.134832,-106.748464
47110348,4,52.134813,-106.747068
47110348,5,52.134304,-106.747053
47110348,6,52.133985,-106.747079
47110348,7,52.132321,-106.747102
47110348,8,52.132292,-106.748460
47110348,9,52.133173,-106.748480
47110348,10,52.133985,-106.748466
47110348,11,52.134010,-106.752279
47110348,12,52.133197,-106.752294
47110348,13,52.132317,-106.752274
47110348,14,52.132361,-106.753693
47110348,15,52.134020,-106.753703
47110348,16,52.134821,-106.753708
47110348,17,52.134822,-106.753012
47110348,18,52.135865,-106.752996
47110348,19,52.136443,-106.753660
47110348,20,52.136960,-106.753647
47110348,21,52.136897,-106.752274
47110348,22,52.136915,-106.749473
47110348,23,52.136930,-106.748208
47110348,24,52.136925,-106.747026
47110349,0,52.133173,-106.748480
47110349,1,52.132292,-106.748460
47110349,2,52.132300,-106.749775
47110349,3,52.131472,-106.749816
47110349,4,52.130650,-106.749800
47110349,5,52.130653,-106.752253
47110349,6,52.131471,-106.752285
47110349,7,52.132317,-106.752274
47110349,8,52.133197,-106.752294
47110349,9,52.134010,-106.752279
47110349,10,52.133985,-106.748466
47110349,11,52.133173,-106.748480
47110350,0,52.136931,-106.742992
47110350,1,52.136077,-106.743055
47110350,2,52.134807,-106.743048
47110350,3,52.134817,-106.744365
47110350,4,52.134806,-106.745723
47110350,5,52.134813,-106.747068
47110350,6,52.134832,-106.748464
47110350,7,52.136089,-106.748436
47110350,8,52.136098,-106.747104
47110350,9,52.136925,-106.747026
47110350,10,52.136946,-106.744456
47110350,11,52.136931,-106.742992
47110351,0,52.138468,-106.741670
47110351,1,52.136944,-106.741636
47110351,2,52.136931,-106.742992
47110351,3,52.136946,-106.744456
47110351,4,52.136925,-106.747026
47110351,5,52.136930,-106.748208
47110351,6,52.137772,-106.748207
47110351,7,52.138483,-106.748188
47110351,8,52.138507,-106.744454
47110351,9,52.138468,-106.741670
47110353,0,52.140751,-106.750016
47110353,1,52.140747,-106.749492
47110353,2,52.141314,-106.749456
47110353,3,52.141278,-106.748227
47110353,4,52.141262,-106.746911
47110353,5,52.141277,-106.745655
47110353,6,52.139291,-106.745584
47110353,7,52.139258,-106.746862
47110353,8,52.139274,-106.748163
47110353,9,52.139245,-106.749507
47110353,10,52.140019,-106.749508
47110353,11,52.139982,-106.749963
47110353,12,52.139929,-106.752749
47110353,13,52.140706,-106.752835
47110353,14,52.141660,-106.752806
47110353,15,52.141682,-106.750801
47110353,16,52.140739,-106.750766
47110353,17,52.140751,-106.750016
47110354,0,52.142711,-106.749507
47110354,1,52.142118,-106.749503
47110354,2,52.141314,-106.749456
47110354,3,52.140747,-106.749492
47110354,4,52.140751,-106.750016
47110354,5,52.140739,-106.750766
47110354,6,52.141682,-106.750801
47110354,7,52.141660,-106.752806
47110354,8,52.140706,-106.752835
47110354,9,52.139929,-106.752749
47110354,10,52.139982,-106.749963
47110354,11,52.140019,-106.749508
47110354,12,52.139245,-106.749507
47110354,13,52.139213,-106.750776
47110354,14,52.139232,-106.752707
47110354,15,52.138529,-106.752662
47110354,16,52.138499,-106.750759
47110354,17,52.137788,-106.750750
47110354,18,52.137780,-106.749508
47110354,19,52.136915,-106.749473
47110354,20,52.136897,-106.752274
47110354,21,52.136960,-106.753647
47110354,22,52.143848,-106.753565
47110354,23,52.143822,-106.749496
47110354,24,52.143475,-106.749499
47110354,25,52.142986,-106.749492
47110354,26,52.142711,-106.749507
47110355,0,52.141305,-106.739124
47110355,1,52.140459,-106.739124
47110355,2,52.140449,-106.741677
47110355,3,52.139631,-106.741687
47110355,4,52.139595,-106.744285
47110355,5,52.140465,-106.744264
47110355,6,52.141329,-106.744239
47110355,7,52.142129,-106.744256
47110355,8,52.142125,-106.746916
47110355,9,52.142123,-106.748260
47110355,10,52.142118,-106.749503
47110355,11,52.142711,-106.749507
47110355,12,52.142986,-106.749492
47110355,13,52.143475,-106.749499
47110355,14,52.143822,-106.749496
47110355,15,52.143832,-106.746665
47110355,16,52.143837,-106.745277
47110355,17,52.143849,-106.741634
47110355,18,52.142158,-106.741656
47110355,19,52.142169,-106.740312
47110355,20,52.142151,-106.739098
47110355,21,52.141305,-106.739124
47110356,0,52.149223,-106.736565
47110356,1,52.147055,-106.736527
47110356,2,52.147016,-106.739068
47110356,3,52.146225,-106.739023
47110356,4,52.144714,-106.739081
47110356,5,52.143858,-106.739066
47110356,6,52.143849,-106.741588
47110356,7,52.143849,-106.741634
47110356,8,52.143837,-106.745277
47110356,9,52.143832,-106.746665
47110356,10,52.143822,-106.749496
47110356,11,52.143848,-106.753565
47110356,12,52.145350,-106.753655
47110356,13,52.146035,-106.753696
47110356,14,52.146759,-106.753739
47110356,15,52.148323,-106.753832
47110356,16,52.149028,-106.753874
47110356,17,52.149779,-106.753919
47110356,18,52.150787,-106.753979
47110356,19,52.150797,-106.741704
47110356,20,52.150828,-106.739100
47110356,21,52.150001,-106.739082
47110356,22,52.149237,-106.739067
47110356,23,52.149273,-106.737826
