fid,postal_code,lat,lng
664,S7T 0E6,52.082919,-106.616136
665,S7T 0E6,52.083105,-106.615023
666,S7T 0E7,52.083694,-106.616067
667,S7T 0E7,52.082919,-106.616136
668,S7T 0E7,52.083523,-106.615967
669,S7T 0E4,52.081960,-106.616941
670,S7T 0E4,52.081958,-106.616646
671,S7T 0E4,52.081331,-106.616361
672,S7T 0E4,52.081188,-106.616181
673,S7T 0E4,52.080498,-106.617926
674,S7T 0E5,52.082032,-106.615557
675,S7T 0E5,52.080929,-106.614814
676,S7T 0E5,52.081031,-106.615058
677,S7T 0E5,52.081526,-106.614379
678,S7T 0E5,52.081592,-106.614479
679,S7L 4P5,52.143786,-106.729738
680,S7L 4P4,52.136647,-106.725425
681,S7L 4P7,52.134408,-106.750268
682,S7L 4P7,52.134711,-106.750595
683,S7L 4P6,52.143763,-106.740349
684,S7L 4P6,52.143771,-106.736300
685,S7L 4P1,52.143081,-106.726849
686,S7L 4P1,52.142900,-106.726851
687,S7L 4P3,52.136507,-106.723482
688,S7L 4P3,52.136465,-106.725415
689,S7L 4P2,52.134408,-106.750268
690,S7L 4P2,52.134711,-106.750595
691,S7L 4P9,52.134055,-106.756625
692,S7L 4P9,52.133746,-106.754729
693,S7L 4P9,52.131024,-106.755065
694,S7L 4P9,52.132814,-106.756116
695,S7L 4P9,52.138003,-106.760698
696,S7L 4P9,52.138469,-106.762690
697,S7L 4P9,52.140360,-106.756642
698,S7L 4P9,52.133036,-106.764038
699,S7L 4P9,52.133560,-106.761899
700,S7L 4P9,52.131431,-106.762211
701,S7L 4P9,52.131907,-106.755788
702,S7L 4P9,52.135020,-106.758098
703,S7L 4P9,52.135884,-106.760882
704,S7L 4P9,52.131909,-106.758064
705,S7L 4P9,52.136295,-106.755933
706,S7L 4P9,52.135691,-106.754335
707,S7L 4P9,52.137546,-106.762664
708,S7L 4P9,52.131922,-106.760333
709,S7L 4P9,52.134719,-106.761327
710,S7L 4P9,52.132773,-106.759640
711,S7L 4P9,52.130349,-106.757771
712,S7L 4P8,52.140619,-106.722846
713,S7L 1B1,52.150845,-106.670408
714,S7L 1B1,52.149301,-106.670365
715,S7L 1B1,52.150850,-106.670113
716,S7L 2N1,52.137853,-106.685679
717,S7L 2N3,52.139413,-106.686019
718,S7L 2N2,52.137844,-106.685974
719,S7L 2N5,52.141067,-106.686008
720,S7L 2N4,52.139412,-106.685723
721,S7L 2N7,52.142894,-106.685982
722,S7L 2N6,52.141067,-106.685713
723,S7L 2N9,52.144651,-106.684801
724,S7L 2N8,52.142891,-106.685687
725,S7N 3T4,52.138910,-106.579159
726,S7N 3T5,52.138922,-106.578864
727,S7N 3T5,52.138910,-106.579159
728,S7N 3T6,52.139986,-106.577475
729,S7N 3T7,52.139804,-106.577478
730,S7K 0S9,52.145333,-106.664790
731,S7K 0S8,52.143955,-106.644719
732,S7K 0S7,52.140914,-106.655995
733,S7K 0S6,52.143970,-106.649149
734,S7K 0S5,52.143968,-106.654437
735,S7K 0S4,52.143856,-106.656697
736,S7K 0S3,52.143779,-106.658822
737,S7K 0S2,52.143864,-106.659846
738,S7K 0S1,52.143974,-106.661882
739,S7L 5R6,52.131556,-106.742653
740,S7L 5R7,52.136139,-106.725782
741,S7L 5R7,52.135315,-106.725407
742,S7L 5R4,52.131903,-106.744581
743,S7L 5R5,52.131375,-106.742659
744,S7L 5R2,52.130763,-106.742633
745,S7L 5R3,52.130581,-106.742636
746,S7L 5R1,52.131864,-106.740719
747,S7N 3T3,52.138910,-106.579159
748,S7L 5R8,52.140120,-106.727062
749,S7L 5R9,52.132734,-106.748322
750,S7L 5R9,52.134088,-106.750372
751,S7N 3T8,52.139986,-106.577475
752,S7N 3T8,52.139804,-106.577478
753,S7N 3T9,52.139804,-106.577478
754,S7P 0B3,52.149781,-106.651503
755,S7P 0B3,52.161276,-106.660930
756,S7P 0B3,52.161276,-106.660930
757,S7P 0B3,52.149781,-106.651503
758,S7P 0B2,52.149781,-106.651503
759,S7P 0B2,52.161276,-106.660930
760,S7P 0B2,52.161276,-106.660930
761,S7P 0B2,52.149781,-106.651503
762,S7P 0B6,52.165451,-106.646602
763,S7P 0B6,52.182173,-106.644956
764,S7P 0B6,52.176637,-106.644708
765,S7P 0B6,52.186853,-106.644314
766,S7P 0B5,52.205967,-106.625204
767,S7P 0B9,52.161276,-106.660930
768,S7P 0B9,52.161276,-106.660930
769,S7P 0B8,52.137626,-106.546797
770,S7P 0B8,52.137626,-106.546797
771,S7P 0B8,52.137626,-106.546797
772,S7L 3H2,52.136108,-106.706037
773,S7L 3H3,52.139090,-106.706049
774,S7L 3H3,52.137815,-106.706051
775,S7L 3H1,52.134711,-106.750595
776,S7L 3H6,52.139909,-106.706022
777,S7L 3H7,52.143015,-106.706061
778,S7L 3H4,52.137817,-106.705756
779,S7L 3H5,52.139905,-106.705726
780,S7L 3H5,52.139087,-106.705753
781,S7L 3H8,52.143004,-106.705766
782,S7L 3H9,52.144549,-106.704828
783,S7L 3H9,52.144367,-106.704830
784,S7J 4W6,52.092594,-106.645571
785,S7J 4W6,52.091773,-106.643267
786,S7J 4W7,52.091773,-106.643267
787,S7J 4W7,52.092711,-106.642299
788,S7J 4W4,52.093190,-106.586508
789,S7J 4W4,52.093183,-106.586655
790,S7J 4W5,52.091773,-106.643267
791,S7J 4W2,52.093183,-106.586655
792,S7J 4W3,52.093183,-106.586655
793,S7J 4W1,52.092917,-106.583957
794,S7J 4W1,52.093909,-106.584545
795,S7J 4W1,52.092272,-106.585089
796,S7J 4W8,52.091980,-106.641727
797,S7J 4W8,52.092711,-106.642299
798,S7J 4W9,52.091980,-106.641727
799,S7J 4W9,52.091950,-106.642018
800,S7T 0J5,52.082850,-106.626017
801,S7T 0J5,52.084033,-106.632349
802,S7N 4L3,52.130187,-106.635803
803,S7N 4L2,52.141904,-106.580540
804,S7N 4L1,52.138940,-106.557782
805,S7N 4L1,52.139647,-106.559581
806,S7N 4L1,52.138601,-106.559118
807,S7N 4L1,52.138463,-106.558926
808,S7N 4L1,52.138819,-106.558002
809,S7N 4L7,52.135092,-106.603894
810,S7L 1V8,52.130086,-106.678088
811,S7N 4L5,52.135465,-106.630631
812,S7N 4L5,52.137631,-106.629719
813,S7N 4L4,52.141904,-106.580540
814,S7N 4L9,52.145171,-106.581136
815,S7L 1V9,52.132803,-106.678398
816,S7L 1V9,52.131677,-106.678377
817,S7L 1V6,52.153834,-106.676043
818,S7L 1V6,52.153989,-106.674572
819,S7N 0E5,52.118920,-106.666427
820,S7N 0E5,52.118919,-106.663644
821,S7L 1V7,52.130085,-106.678384
822,S7M 4Y9,52.125025,-106.744013
823,S7M 4Y9,52.125116,-106.744000
824,S7M 4Y8,52.125919,-106.742877
825,S7M 4Y8,52.124672,-106.744350
826,S7M 4Y7,52.125737,-106.742884
827,S7M 4Y6,52.120575,-106.743795
828,S7M 4Y5,52.120590,-106.751486
829,S7M 4Y5,52.120664,-106.750439
830,S7M 4Y4,52.122218,-106.743778
831,S7M 4Y3,52.122062,-106.743626
832,S7M 4Y2,52.121373,-106.743047
833,S7M 4Y2,52.121197,-106.743121
834,S7M 4Y1,52.124361,-106.747027
835,S7T 0J1,52.081093,-106.639745
836,S7T 0J1,52.082395,-106.642252
837,S7T 0J1,52.083744,-106.642716
838,S7T 0J1,52.082657,-106.644666
839,S7T 0J1,52.082368,-106.641960
840,S7T 0J1,52.081200,-106.643710
841,S7T 0J1,52.082652,-106.644371
842,S7T 0J1,52.081097,-106.639450
843,S7T 0J1,52.083755,-106.640926
844,S7T 0J1,52.081364,-106.643581
845,S7T 0J1,52.083712,-106.645523
846,S7K 3R3,52.167801,-106.574800
847,S7K 3R2,52.176658,-106.654129
848,S7K 3R1,52.126663,-106.657350
849,S7K 3R7,52.131827,-106.659619
850,S7K 3R7,52.126663,-106.657350
851,S7K 3R7,52.130356,-106.656828
852,S7K 3R7,52.128835,-106.660680
853,S7K 3R6,52.126663,-106.657350
854,S7K 3R5,52.126663,-106.657350
855,S7K 3R4,52.187417,-106.640563
856,S7K 3R8,52.126663,-106.657350
857,S7M 2C9,52.125438,-106.686017
858,S7M 2C8,52.127219,-106.685747
859,S7M 2C3,52.111869,-106.685162
860,S7M 2C2,52.113780,-106.685175
861,S7M 2C1,52.113780,-106.684880
862,S7M 2C7,52.127223,-106.686042
863,S7M 2C6,52.128552,-106.685684
864,S7M 2C5,52.128558,-106.685979
865,S7M 2C4,52.111870,-106.684867
866,S7L 2S8,52.135621,-106.688620
867,S7L 2S9,52.136779,-106.688915
868,S7L 2S2,52.131061,-106.688947
869,S7L 2S3,52.131063,-106.688652
870,S7L 2S1,52.142942,-106.676635
871,S7L 2S1,52.142923,-106.674975
872,S7L 2S1,52.142899,-106.687170
873,S7L 2S1,52.141075,-106.675008
874,S7L 2S6,52.134119,-106.688643
875,S7L 2S7,52.134120,-106.688938
876,S7L 2S7,52.135622,-106.688915
877,S7L 2S4,52.132641,-106.688956
878,S7L 2S5,52.132640,-106.688660
879,S7S 1M2,52.166691,-106.586794
880,S7S 1M2,52.162657,-106.578176
881,S7S 1M2,52.164992,-106.578012
882,S7S 1M2,52.170993,-106.576393
883,S7S 1M2,52.168055,-106.578140
884,S7S 1M2,52.164278,-106.584979
885,S7S 1M2,52.170217,-106.578765
886,S7S 1M2,52.163843,-106.577626
887,S7S 1M2,52.166972,-106.581256
888,S7S 1M2,52.171098,-106.593871
889,S7S 1M2,52.167791,-106.579991
890,S7S 1M2,52.170165,-106.575889
891,S7S 1M2,52.169763,-106.577660
892,S7L 0Y6,52.130083,-106.670413
893,S7L 0Y7,52.130083,-106.670413
894,S7L 0Y4,52.151740,-106.678363
895,S7L 0Y5,52.157874,-106.675166
896,S7L 0Y2,52.145525,-106.676916
897,S7L 0Y3,52.147068,-106.682765
898,S7L 0Y1,52.145155,-106.696934
899,S7L 0Y8,52.130986,-106.675938
900,S7L 0Y9,52.141309,-106.657998
901,S7L 0Y9,52.161276,-106.660930
902,S7L 0Y9,52.161276,-106.660930
903,S7H 4G8,52.117266,-106.602823
904,S7H 4G9,52.116444,-106.601554
905,S7R 0J3,52.152356,-106.731617
906,S7R 0J3,52.153416,-106.731602
907,S7R 0J3,52.153222,-106.732950
908,S7R 0J3,52.153418,-106.731897
909,S7R 0J3,52.153190,-106.732660
910,S7R 0J2,52.153520,-106.720398
911,S7R 0J2,52.157011,-106.721404
912,S7R 0J5,52.156870,-106.715230
913,S7R 0J5,52.157620,-106.716668
914,S7R 0J5,52.156946,-106.715498
915,S7R 0J5,52.157626,-106.714788
916,S7R 0J4,52.153520,-106.720398
917,S7R 0J4,52.157439,-106.716664
918,S7R 0J4,52.156541,-106.716845
919,S7R 0J4,52.157620,-106.716668
920,S7R 0J7,52.155183,-106.720893
921,S7R 0J6,52.156437,-106.706203
922,S7R 0J6,52.156170,-106.708312
923,S7R 0J6,52.156260,-106.706272
924,S7R 0J6,52.155994,-106.706860
925,S7R 0J9,52.156650,-106.714178
926,S7R 0J9,52.157626,-106.714788
927,S7R 0J9,52.156757,-106.714417
928,S7R 0J9,52.157541,-106.713926
929,S7H 4G1,52.114010,-106.626222
930,S7H 4G2,52.114009,-106.625927
931,S7H 4G3,52.123164,-106.586502
932,S7H 4G3,52.121659,-106.586946
933,S7H 4G4,52.122476,-106.582854
934,S7H 4G5,52.122295,-106.582854
935,S7H 4G6,52.119441,-106.593017
936,S7H 4G7,52.117268,-106.603118
937,S7L 1E7,52.137860,-106.671791
938,S7L 1E6,52.137839,-106.672084
939,S7L 1E4,52.134891,-106.671773
940,S7L 1E4,52.134101,-106.671818
941,S7L 1E3,52.133092,-106.672097
942,S7L 1E2,52.131379,-106.671729
943,S7L 1E1,52.131381,-106.672025
944,S7L 1E9,52.141078,-106.671684
945,S7L 1E8,52.141078,-106.671979
946,S7H 3C7,52.117368,-106.611168
947,S7H 3C6,52.120920,-106.610737
948,S7H 3C5,52.121102,-106.610743
949,S7H 3C4,52.117169,-106.613637
950,S7H 3C3,52.116987,-106.613640
951,S7H 3C2,52.117169,-106.613637
952,S7H 3C1,52.116987,-106.613640
953,S7H 3C9,52.115860,-106.608913
954,S7H 3C8,52.117420,-106.611451
955,S7H 2L1,52.108061,-106.636664
956,S7J 1S7,52.099536,-106.641348
957,S7J 1S6,52.099534,-106.641053
958,S7J 1S5,52.101088,-106.641376
959,S7J 1S4,52.101093,-106.641081
960,S7J 1S3,52.102770,-106.641379
961,S7J 1S2,52.102765,-106.641084
962,S7J 1S1,52.104456,-106.641317
963,S7J 5E8,52.098567,-106.576553
964,S7J 5E8,52.099000,-106.577338
965,S7J 5E8,52.098996,-106.577633
966,S7J 5E8,52.098578,-106.575395
967,S7J 1S9,52.098074,-106.641360
968,S7J 1S8,52.098074,-106.641065
969,S7M 3X3,52.111431,-106.741913
970,S7M 3X3,52.110248,-106.741896
971,S7M 3X2,52.112582,-106.741611
972,S7M 3X1,52.113964,-106.741887
973,S7M 3X1,52.112583,-106.741906
974,S7M 3X7,52.113385,-106.743023
975,S7M 3X6,52.113384,-106.743318
976,S7M 3X6,52.110809,-106.743285
977,S7M 3X5,52.108942,-106.741889
978,S7M 3X4,52.111431,-106.741617
979,S7M 3X9,52.110318,-106.744074
980,S7M 3X8,52.110810,-106.742990
981,S7H 2Y8,52.107085,-106.608722
982,S7H 2Y9,52.106285,-106.608890
983,S7H 2Y4,52.109663,-106.608720
984,S7H 2Y4,52.109256,-106.608713
985,S7H 2Y5,52.109256,-106.609008
986,S7H 2Y5,52.108814,-106.609021
987,S7H 2Y6,52.108808,-106.608726
988,S7H 2Y6,52.108020,-106.608734
989,S7H 2Y7,52.108019,-106.609029
990,S7H 2Y7,52.106333,-106.609174
991,S7H 2Y7,52.107084,-106.609017
992,S7H 2Y7,52.105547,-106.609580
993,S7H 2Y1,52.111894,-106.608976
994,S7H 2Y1,52.111110,-106.608848
995,S7H 2Y2,52.111068,-106.609136
996,S7H 2Y2,52.110296,-106.609009
997,S7H 2Y2,52.109659,-106.609015
998,S7H 2Y3,52.110293,-106.608714
999,S7M 3K1,52.128552,-106.710508
1000,S7M 3K1,52.126961,-106.710502
1001,S7K 4Z1,52.172836,-106.615303
1002,S7K 4Z1,52.172915,-106.615036
1003,S7K 4Z3,52.134123,-106.659600
1004,S7K 4Z4,52.173851,-106.657381
1005,S7K 4Z6,52.177423,-106.657764
1006,S7K 4Z7,52.173851,-106.657086
1007,S7K 4Z7,52.177475,-106.657481
1008,S7K 4Z8,52.177475,-106.657481
1009,S7K 4Z9,52.175080,-106.612648
1010,S7K 4Z9,52.175034,-106.612934
1011,S7M 1B9,52.126080,-106.714060
1012,S7M 1B8,52.126074,-106.712608
1013,S7M 1B7,52.126255,-106.712597
1014,S7M 1B6,52.126250,-106.711123
1015,S7M 1B5,52.126068,-106.711116
1016,S7M 1B4,52.126085,-106.709635
1017,S7M 1B3,52.126094,-106.708139
1018,S7M 1B2,52.126279,-106.706614
1019,S7M 1B1,52.126293,-106.705047
1020,S7H 0C8,52.120758,-106.635790
1021,S7H 0C9,52.119917,-106.645284
1022,S7H 0C1,52.120906,-106.642753
1023,S7H 0C2,52.120724,-106.642745
1024,S7H 0C3,52.120923,-106.640229
1025,S7H 0C4,52.120741,-106.640231
1026,S7H 0C5,52.120928,-106.637910
1027,S7H 0C6,52.120747,-106.637905
1028,S7H 0C7,52.120940,-106.635790
1029,S7H 5L8,52.111433,-106.585268
1030,S7H 5L9,52.112562,-106.586892
1031,S7H 5L4,52.114680,-106.581115
1032,S7H 5L5,52.111252,-106.585256
1033,S7H 5L6,52.110321,-106.585524
1034,S7H 5L7,52.111433,-106.585268
1035,S7H 5L1,52.109211,-106.586361
1036,S7H 5L2,52.110321,-106.585819
1037,S7H 5L2,52.109393,-106.586366
1038,S7H 5L3,52.109220,-106.585347
1039,S7H 5L3,52.109402,-106.585350
1040,S7N 0M4,52.121364,-106.652310
1041,S7N 0M5,52.121278,-106.652049
1042,S7N 0M6,52.123088,-106.650923
1043,S7N 0M6,52.122167,-106.651627
1044,S7N 0M6,52.122682,-106.651262
1045,S7N 0M7,52.122601,-106.650998
1046,S7N 0M1,52.120910,-106.651942
1047,S7N 0M2,52.120907,-106.649913
1048,S7N 0M3,52.120725,-106.649912
1049,S7N 2J7,52.146150,-106.587095
1050,S7N 2J7,52.144488,-106.587079
1051,S7N 2J6,52.134799,-106.563823
1052,S7N 2J6,52.135009,-106.562415
1053,S7N 2J6,52.134928,-106.563616
1054,S7N 2J5,52.142646,-106.598412
1055,S7N 2J4,52.142055,-106.597493
1056,S7N 0M8,52.124313,-106.649890
1057,S7N 0M8,52.123584,-106.650488
1058,S7N 0M9,52.123002,-106.650662
1059,S7N 2J1,52.139970,-106.594490
1060,S7J 0H9,52.101980,-106.660910
1061,S7J 0H8,52.101982,-106.663613
1062,S7J 0H7,52.101801,-106.663611
1063,S7J 0H6,52.101798,-106.666372
1064,S7J 0H5,52.101979,-106.666371
1065,S7J 0H4,52.101804,-106.669110
1066,S7J 0H3,52.102662,-106.660893
1067,S7J 0H2,52.102844,-106.660891
1068,S7J 0H1,52.102664,-106.663643
1069,S7K 7W5,52.188469,-106.620693
1070,S7K 7W5,52.188498,-106.619567
1071,S7K 7W5,52.188511,-106.620405
1072,S7K 7W8,52.189203,-106.615463
1073,S7K 7W8,52.189111,-106.615717
1074,S7K 7W9,52.189203,-106.615463
1075,S7K 7W9,52.188498,-106.619567
1076,S7K 7W9,52.188502,-106.619272
1077,S7J 2R9,52.090854,-106.636115
1078,S7J 2R8,52.090854,-106.636115
1079,S7J 2R3,52.095811,-106.639233
1080,S7J 2R2,52.093285,-106.642970
1081,S7J 2R1,52.093467,-106.642972
1082,S7J 2R7,52.090893,-106.639027
1083,S7J 2R6,52.090893,-106.639027
1084,S7J 2R5,52.095129,-106.635734
1085,S7J 2R4,52.095259,-106.635527
1086,S7J 1N1,52.106331,-106.644610
1087,S7J 1N2,52.106326,-106.644905
1088,S7J 1N3,52.104466,-106.644578
1089,S7J 1N4,52.104469,-106.644873
1090,S7J 1N5,52.102772,-106.644603
1091,S7J 1N6,52.102773,-106.644898
1092,S7J 1N7,52.101084,-106.644585
1093,S7J 1N8,52.101080,-106.644880
1094,S7J 1N9,52.094340,-106.644785
1095,S7K 7K9,52.186843,-106.657867
1096,S7K 7K9,52.185048,-106.657844
1097,S7J 3P8,52.101556,-106.603033
1098,S7J 3P9,52.100729,-106.600456
1099,S7J 3P4,52.103097,-106.601565
1100,S7J 3P4,52.103129,-106.601856
1101,S7J 3P5,52.102654,-106.599046
1102,S7J 3P6,52.102515,-106.599237
1103,S7J 3P7,52.101556,-106.603328
1104,S7J 3P1,52.099924,-106.594175
1105,S7J 3P1,52.099566,-106.593083
1106,S7J 3P2,52.104129,-106.601565
1107,S7J 3P3,52.103948,-106.601536
1108,S7K 6K5,52.126663,-106.657350
1109,S7K 6K4,52.168589,-106.658358
1110,S7K 6K7,52.137626,-106.546797
1111,S7K 6K7,52.137626,-106.546797
1112,S7K 6K7,52.137626,-106.546797
1113,S7K 6K6,52.126663,-106.657350
1114,S7K 6K1,52.170523,-106.662752
1115,S7K 6K3,52.142582,-106.648244
1116,S7K 6K2,52.182846,-106.627386
1117,S7K 6K9,52.184486,-106.629384
1118,S7K 6K8,52.128495,-106.758438
1119,S7K 6K8,52.128495,-106.758438
1120,S7L 2H9,52.142891,-106.682786
1121,S7L 2H8,52.142887,-106.683081
1122,S7L 2H3,52.137846,-106.682771
1123,S7L 2H2,52.137853,-106.683066
1124,S7L 2H1,52.136805,-106.683107
1125,S7L 2H7,52.140388,-106.682771
1126,S7L 2H7,52.140643,-106.682817
1127,S7L 2H6,52.140400,-106.683065
1128,S7L 2H5,52.139412,-106.682757
1129,S7L 2H4,52.139408,-106.683052
1130,S7S 1H9,52.153248,-106.591465
1131,S7S 1H9,52.153236,-106.591760
1132,S7S 1H9,52.152446,-106.590392
1133,S7S 1H9,52.152788,-106.590908
1134,S7S 1H9,52.152449,-106.590096
1135,S7S 1H8,52.154493,-106.589648
1136,S7S 1H8,52.154087,-106.587772
1137,S7S 1H8,52.153610,-106.588804
1138,S7S 1H8,52.154080,-106.587476
1139,S7S 1H8,52.153608,-106.589100
1140,S7S 1H7,52.154493,-106.589648
1141,S7S 1H7,52.154148,-106.590073
1142,S7S 1H7,52.154774,-106.591480
1143,S7S 1H7,52.154603,-106.591578
1144,S7S 1H7,52.154133,-106.590368
1145,S7S 1H6,52.155551,-106.590834
1146,S7S 1H6,52.155796,-106.589364
1147,S7S 1H6,52.155278,-106.588385
1148,S7S 1H6,52.155412,-106.591024
1149,S7S 1H6,52.155977,-106.589385
1150,S7S 1H6,52.155096,-106.588370
1151,S7S 1H5,52.156319,-106.587577
1152,S7S 1H5,52.155096,-106.588370
1153,S7S 1H5,52.155796,-106.589364
1154,S7S 1H5,52.155278,-106.588385
1155,S7S 1H5,52.155977,-106.589385
1156,S7S 1H4,52.156319,-106.587577
1157,S7S 1H4,52.156522,-106.588656
1158,S7S 1H4,52.156703,-106.588687
1159,S7S 1H4,52.157037,-106.587600
1160,S7S 1H3,52.157037,-106.587600
1161,S7S 1H3,52.157894,-106.589203
1162,S7S 1H3,52.157462,-106.588567
1163,S7S 1H3,52.157281,-106.588550
1164,S7S 1H3,52.157697,-106.587574
1165,S7S 1H2,52.157894,-106.589203
1166,S7S 1H2,52.153381,-106.583491
1167,S7S 1H1,52.149131,-106.580744
1168,S7L 5T1,52.142033,-106.747588
1169,S7L 5T1,52.142030,-106.748881
1170,S7L 5T1,52.142036,-106.745586
1171,S7L 5T2,52.132205,-106.749119
1172,S7L 5T3,52.132217,-106.751026
1173,S7L 5T4,52.132248,-106.752991
1174,S7L 5T5,52.142215,-106.747588
1175,S7L 5T6,52.142212,-106.748883
1176,S7L 5T7,52.142148,-106.721728
1177,S7L 5T8,52.131883,-106.749648
1178,S7L 5T8,52.130560,-106.750359
1179,S7L 5T9,52.130560,-106.750359
1180,S7K 2W5,52.147828,-106.651978
1181,S7K 2W4,52.146460,-106.651986
1182,S7K 2W7,52.137254,-106.650764
1183,S7K 2W6,52.147831,-106.652274
1184,S7K 2W1,52.144431,-106.652294
1185,S7K 2W3,52.146457,-106.652281
1186,S7K 2W3,52.145413,-106.652279
1187,S7K 2W2,52.145409,-106.651984
1188,S7K 2W2,52.144430,-106.651998
1189,S7K 2W9,52.138654,-106.650499
1190,S7K 2W8,52.137255,-106.650469
1191,S7T 0G4,52.076861,-106.647183
1192,S7T 0G5,52.076861,-106.647183
1193,S7T 0G8,52.079253,-106.637575
1194,S7V 0H5,52.096750,-106.542044
1195,S7V 0H5,52.098070,-106.542936
1196,S7V 0H5,52.096287,-106.543559
1197,S7V 0H5,52.096736,-106.542339
1198,S7V 0H5,52.097200,-106.543348
1199,S7V 0H5,52.097024,-106.543419
1200,S7T 0G9,52.082618,-106.637830
1201,S7N 4N9,52.136764,-106.560244
1202,S7N 4N8,52.144989,-106.581142
1203,S7N 4N5,52.137654,-106.560233
1204,S7N 4N5,52.137567,-106.560193
1205,S7N 4N5,52.136764,-106.560244
1206,S7N 4N4,52.137633,-106.555991
1207,S7N 4N4,52.136853,-106.555398
1208,S7N 4N4,52.137537,-106.556242
1209,S7N 4N4,52.135920,-106.555862
1210,S7N 4N4,52.136672,-106.555373
1211,S7N 4N4,52.136023,-106.556105
1212,S7N 4N7,52.145377,-106.572311
1213,S7N 4N6,52.136023,-106.556105
1214,S7N 4N6,52.135463,-106.557192
1215,S7N 4N6,52.135482,-106.557048
1216,S7N 4N6,52.135775,-106.559371
1217,S7N 4N6,52.135920,-106.555862
1218,S7N 4N6,52.135606,-106.559479
1219,S7N 4N6,52.135429,-106.557973
1220,S7N 4N6,52.135610,-106.557997
1221,S7N 4N1,52.140413,-106.634538
1222,S7N 4N1,52.141256,-106.631943
1223,S7N 4N3,52.134792,-106.571561
1224,S7N 4N3,52.133275,-106.570863
1225,S7N 4N3,52.134545,-106.570910
1226,S7N 4N3,52.133339,-106.570586
1227,S7N 4N3,52.134725,-106.570957
1228,S7N 4N2,52.141904,-106.580540
1229,S7M 3E4,52.125149,-106.704362
1230,S7M 3E5,52.125149,-106.704067
1231,S7M 3E6,52.123030,-106.704318
1232,S7M 3E7,52.123034,-106.704023
1233,S7M 3E1,52.128541,-106.704119
1234,S7M 3E2,52.126989,-106.704396
1235,S7M 3E3,52.126994,-106.704101
1236,S7M 3E8,52.121200,-106.704226
1237,S7M 3E9,52.121207,-106.703931
1238,S7J 5M1,52.091706,-106.661499
1239,S7M 2A5,52.125420,-106.684260
1240,S7M 2A4,52.125420,-106.684555
1241,S7M 2A7,52.122329,-106.684624
1242,S7M 2A6,52.123865,-106.684304
1243,S7M 2A1,52.128545,-106.684244
1244,S7M 2A3,52.127502,-106.684251
1245,S7M 2A3,52.126703,-106.684254
1246,S7M 2A2,52.127497,-106.684546
1247,S7M 2A2,52.126704,-106.684549
1248,S7K 3P5,52.126663,-106.657350
1249,S7K 3P7,52.153045,-106.727407
1250,S7K 3P7,52.153045,-106.727407
1251,S7K 3P7,52.128495,-106.758438
1252,S7K 3P7,52.161276,-106.660930
1253,S7K 3P7,52.128495,-106.758438
1254,S7K 3P7,52.154010,-106.709936
1255,S7K 3P7,52.154010,-106.709936
1256,S7K 3P7,52.161276,-106.660930
1257,S7M 2A9,52.120789,-106.684566
1258,S7M 2A8,52.122332,-106.684329
1259,S7K 3P2,52.131199,-106.662835
1260,S7W 1A1,52.148012,-106.563960
1261,S7W 1A1,52.146329,-106.563765
1262,S7W 1A1,52.146278,-106.560836
1263,S7W 1A1,52.147992,-106.564254
1264,S7W 1A2,52.144705,-106.563168
1265,S7W 1A2,52.146097,-106.560844
1266,S7W 1A2,52.145498,-106.562358
1267,S7W 1A2,52.144801,-106.562917
1268,S7W 1A2,52.145444,-106.560541
1269,S7W 1A3,52.144795,-106.561581
1270,S7W 1A3,52.145498,-106.562358
1271,S7W 1A3,52.144897,-106.561337
1272,S7W 1A3,52.144549,-106.560240
1273,S7W 1A3,52.144705,-106.563168
1274,S7W 1A4,52.145385,-106.558125
1275,S7W 1A4,52.145300,-106.558387
1276,S7W 1A4,52.145262,-106.560542
1277,S7W 1A4,52.145444,-106.560541
1278,S7W 1A5,52.146097,-106.560844
1279,S7W 1A5,52.145300,-106.558387
1280,S7W 1A5,52.145385,-106.558125
1281,S7W 1A6,52.144705,-106.563168
1282,S7W 1A6,52.144801,-106.562917
1283,S7W 1A7,52.142510,-106.559955
1284,S7W 1A7,52.142627,-106.559729
1285,S7W 1A8,52.142510,-106.559955
1286,S7W 1A8,52.142627,-106.559729
1287,S7W 1A9,52.142646,-106.558527
1288,S7W 1A9,52.142510,-106.559955
1289,S7W 1A9,52.141928,-106.557147
1290,S7W 1A9,52.143474,-106.558246
1291,S7W 1A9,52.142764,-106.558302
1292,S7M 0M1,52.104464,-106.676020
1293,S7M 0M9,52.106336,-106.677057
1294,S7H 4E2,52.124574,-106.584601
1295,S7H 4E3,52.123981,-106.582597
1296,S7H 4E1,52.123830,-106.585054
1297,S7H 4E1,52.124588,-106.584895
1298,S7H 4E6,52.124819,-106.582546
1299,S7H 4E7,52.123639,-106.580499
1300,S7H 4E7,52.124473,-106.580537
1301,S7H 4E4,52.124163,-106.582596
1302,S7H 4E5,52.125001,-106.582540
1303,S7H 4E8,52.123645,-106.580204
1304,S7H 4E8,52.124477,-106.580242
1305,S7H 4E9,52.115069,-106.593744
1306,S7H 4E9,52.115084,-106.594038
1307,S7R 0L9,52.153183,-106.715818
1308,S7R 0L8,52.152523,-106.725419
1309,S7R 0L3,52.152881,-106.704519
1310,S7R 0L3,52.153024,-106.704337
1311,S7R 0L3,52.152486,-106.701586
