index,postal_code,lat,lng,walkscore,da_id
516,S7N 0S7,52.123500,-106.638000,47110101,70
517,S7N 0S4,52.123500,-106.645500,47110102,69
518,S7N 0S5,52.123500,-106.642500,47110102,69
519,S7M 4C1,52.119000,-106.707000,47110554,30
520,S7J 2T1,52.104000,-106.624500,47110161,69
521,S7J 2T3,52.101000,-106.632000,47110444,55
522,S7J 2T2,52.101000,-106.632000,47110444,55
523,S7J 2T5,52.102500,-106.624500,47110161,73
524,S7J 2T4,52.102500,-106.624500,47110161,73
525,S7J 2T7,52.098000,-106.630500,47110163,54
526,S7J 2T6,52.098000,-106.632000,47110163,49
527,S7J 2T9,52.099500,-106.630500,47110163,58
528,S7J 2T8,52.096500,-106.627500,47110164,56
529,S7J 2T8,52.099500,-106.630500,47110163,58
530,S7J 2T8,52.098000,-106.630500,47110163,54
531,S7H 3X6,52.120500,-106.600500,47110111,68
532,S7H 3X7,52.120500,-106.599000,47110112,71
533,S7H 3X4,52.120500,-106.600500,47110111,68
534,S7H 3X5,52.120500,-106.602000,47110111,61
535,S7H 3X5,52.120500,-106.600500,47110111,68
536,S7H 3X5,52.120500,-106.599000,47110112,71
537,S7H 3X2,52.117500,-106.603500,47110110,59
538,S7H 3X3,52.120500,-106.600500,47110111,68
539,S7H 3X1,52.119000,-106.603500,47110110,62
540,S7H 3X8,52.119000,-106.600500,47110111,63
541,S7H 3X9,52.119000,-106.600500,47110111,63
542,S7M 4C9,52.120500,-106.711500,47110555,37
543,S7M 4C9,52.119000,-106.711500,47110555,35
544,S7J 1H6,52.105500,-106.650000,47110538,67
545,S7J 1H7,52.104000,-106.650000,47110538,64
546,S7J 1H4,52.098000,-106.651500,47110535,52
547,S7J 1H5,52.107000,-106.650000,47110538,71
548,S7J 1H2,52.099500,-106.651500,47110534,47
549,S7J 1H3,52.098000,-106.651500,47110535,52
550,S7J 1H1,52.099500,-106.651500,47110534,47
551,S7N 1K3,52.125000,-106.639500,47110101,72
552,S7N 1K2,52.143000,-106.624500,47110306,37
553,S7N 1K1,52.122000,-106.641000,47110101,60
554,S7N 1K7,52.123500,-106.636500,47110101,73
555,S7N 1K6,52.123500,-106.636500,47110101,73
556,S7N 1K5,52.125000,-106.636500,47110101,73
557,S7N 1K4,52.135500,-106.593000,47110296,58
558,S7M 5H5,52.110000,-106.704000,47110548,22
559,S7M 5H4,52.111500,-106.708500,47110548,24
560,S7M 5H7,52.120500,-106.743000,47110341,29
561,S7M 5H1,52.119000,-106.741500,47110439,30
562,S7M 5H3,52.119000,-106.731000,47110463,25
563,S7M 5H2,52.108500,-106.704000,47110540,20
564,S7M 5H9,52.126500,-106.726500,47110442,72
565,S7M 5H8,52.110000,-106.735500,47110579,24
566,S7H 1N2,52.110000,-106.642500,47110088,71
567,S7H 1N3,52.110000,-106.669500,47110187,54
568,S7H 1N1,52.110000,-106.642500,47110088,71
569,S7H 1N6,52.108500,-106.666500,47110182,57
570,S7H 1N7,52.110000,-106.663500,47110182,63
571,S7H 1N4,52.108500,-106.669500,47110187,54
572,S7H 1N5,52.110000,-106.666500,47110182,59
573,S7H 1N8,52.108500,-106.663500,47110182,62
574,S7H 1N9,52.110000,-106.660500,47110182,66
575,S7T 0E8,52.078500,-106.632000,47110194,32
576,S7T 0E9,52.078500,-106.632000,47110194,32
577,S7T 0E9,52.080000,-106.630500,47110194,37
578,S7T 0E2,52.080000,-106.617000,47110670,24
579,S7T 0E2,52.081500,-106.615500,47110670,36
580,S7T 0E2,52.080000,-106.615500,47110670,31
581,S7T 0E3,52.081500,-106.618500,47110670,46
582,S7T 0E1,52.080000,-106.618500,47110670,27
583,S7T 0E6,52.083000,-106.615500,47110670,43
584,S7T 0E6,52.083000,-106.614000,47110670,38
585,S7T 0E7,52.083000,-106.615500,47110670,43
586,S7T 0E4,52.081500,-106.617000,47110670,41
587,S7T 0E4,52.081500,-106.615500,47110670,36
588,S7T 0E4,52.080000,-106.618500,47110670,27
589,S7T 0E5,52.081500,-106.615500,47110670,36
590,S7T 0E5,52.081500,-106.614000,47110670,33
591,S7L 4P5,52.144500,-106.729500,47110358,46
592,S7L 4P4,52.137000,-106.725000,47110367,71
593,S7L 4P7,52.134000,-106.750500,47110348,39
594,S7L 4P6,52.144500,-106.740000,47110356,27
595,S7L 4P6,52.144500,-106.737000,47110358,28
596,S7L 4P1,52.143000,-106.726500,47110359,59
597,S7L 4P3,52.137000,-106.725000,47110367,71
598,S7L 4P3,52.137000,-106.723500,47110368,64
599,S7L 4P2,52.134000,-106.750500,47110348,39
600,S7L 4P9,52.135500,-106.761000,47110581,28
601,S7L 4P9,52.131000,-106.755000,47110581,49
602,S7L 4P9,52.134000,-106.761000,47110581,36
603,S7L 4P9,52.131000,-106.758000,47110581,52
604,S7L 4P9,52.134000,-106.756500,47110581,44
605,S7L 4P9,52.132500,-106.764000,47110581,32
606,S7L 4P9,52.132500,-106.756500,47110581,50
607,S7L 4P9,52.134000,-106.762500,47110581,29
608,S7L 4P9,52.138500,-106.762500,47110581,14
609,S7L 4P9,52.132500,-106.761000,47110581,41
610,S7L 4P9,52.134000,-106.755000,47110581,36
611,S7L 4P9,52.135500,-106.755000,47110581,35
612,S7L 4P9,52.138500,-106.761000,47110581,15
613,S7L 4P9,52.135500,-106.758000,47110581,26
614,S7L 4P9,52.137000,-106.762500,47110581,14
615,S7L 4P9,52.132500,-106.758000,47110581,50
616,S7L 4P9,52.137000,-106.756500,47110581,30
617,S7L 4P9,52.131000,-106.762500,47110581,30
618,S7L 4P9,52.132500,-106.759500,47110581,47
619,S7L 4P9,52.140000,-106.756500,47110581,22
620,S7L 4P8,52.140000,-106.723500,47110367,62
621,S7L 2N1,52.138500,-106.686000,47110384,51
622,S7L 2N3,52.140000,-106.686000,47110384,55
623,S7L 2N2,52.138500,-106.686000,47110384,51
624,S7L 2N5,52.141500,-106.686000,47110383,60
625,S7L 2N4,52.140000,-106.686000,47110384,55
626,S7L 2N7,52.143000,-106.686000,47110383,66
627,S7L 2N6,52.141500,-106.686000,47110383,60
628,S7L 2N9,52.144500,-106.684500,47110385,69
629,S7L 2N8,52.143000,-106.686000,47110383,66
630,S7K 3H5,52.131000,-106.653000,47110066,75
631,S7K 3H4,52.129500,-106.654500,47110066,74
632,S7K 3H7,52.138500,-106.645500,47110058,23
633,S7K 3H6,52.149000,-106.642500,47110051,39
634,S7K 3H6,52.135500,-106.650000,47110058,55
635,S7K 3H6,52.126500,-106.657500,47110066,93
636,S7K 3H6,52.165500,-106.615500,47110314,24
637,S7K 3H6,52.159500,-106.638000,47110046,55
638,S7K 0S9,52.146000,-106.665000,47110691,69
639,S7K 0S8,52.144500,-106.644000,47110051,46
640,S7K 0S7,52.141500,-106.656000,47110055,76
641,S7K 0S6,52.144500,-106.648500,47110053,70
642,S7K 0S5,52.144500,-106.654500,47110053,78
643,S7K 0S4,52.144500,-106.656000,47110049,67
644,S7K 0S3,52.144500,-106.659000,47110394,78
645,S7K 0S2,52.144500,-106.660500,47110394,77
646,S7K 0S1,52.144500,-106.662000,47110691,74
647,S7L 5R6,52.131000,-106.743000,47110457,29
648,S7L 5R7,52.135500,-106.726500,47110474,77
649,S7L 5R7,52.135500,-106.725000,47110365,78
650,S7L 5R4,52.132500,-106.744500,47110347,40
651,S7L 5R5,52.131000,-106.743000,47110457,29
652,S7L 5R2,52.131000,-106.743000,47110457,29
653,S7L 5R3,52.131000,-106.743000,47110457,29
654,S7L 5R1,52.132500,-106.740000,47110363,39
655,S7K 3H2,52.128000,-106.657500,47110065,84
656,S7L 5R8,52.140000,-106.726500,47110473,67
657,S7L 5R9,52.132500,-106.749000,47110349,47
658,S7L 5R9,52.134000,-106.750500,47110348,39
659,S7K 3H9,52.143000,-106.644000,47110052,57
660,S7K 3H8,52.141500,-106.644000,47110058,54
661,S7P 0B3,52.150500,-106.651500,47110049,55
662,S7P 0B3,52.161000,-106.660500,47110049,48
663,S7P 0B2,52.150500,-106.651500,47110049,55
664,S7P 0B2,52.161000,-106.660500,47110049,48
665,S7P 0B6,52.186500,-106.644000,47110691,26
666,S7P 0B6,52.182000,-106.645500,47110691,32
667,S7P 0B6,52.165500,-106.647000,47110049,43
668,S7P 0B6,52.176000,-106.644000,47110691,46
669,S7P 0B5,52.206000,-106.624500,47110021,1
670,S7P 0B9,52.161000,-106.660500,47110049,48
671,S7P 0B8,52.137000,-106.546500,47110689,21
672,S7L 3H2,52.135500,-106.705500,47110563,61
673,S7L 3H3,52.138500,-106.705500,47110380,45
674,S7L 3H1,52.134000,-106.750500,47110348,39
675,S7L 3H6,52.140000,-106.705500,47110380,42
676,S7L 3H7,52.143000,-106.705500,47110379,47
677,S7L 3H4,52.138500,-106.705500,47110380,45
678,S7L 3H5,52.140000,-106.705500,47110380,42
679,S7L 3H5,52.138500,-106.705500,47110380,45
680,S7L 3H8,52.143000,-106.705500,47110379,47
681,S7L 3H9,52.144500,-106.705500,47110387,43
682,S7J 4W6,52.092000,-106.645500,47110194,51
683,S7J 4W6,52.092000,-106.644000,47110194,51
684,S7J 4W7,52.092000,-106.644000,47110194,51
685,S7J 4W7,52.092000,-106.642500,47110193,47
686,S7J 4W4,52.093500,-106.587000,47110144,38
687,S7J 4W5,52.092000,-106.644000,47110194,51
688,S7J 4W2,52.093500,-106.587000,47110144,38
689,S7J 4W3,52.093500,-106.587000,47110144,38
690,S7J 4W1,52.093500,-106.584000,47110517,41
691,S7J 4W1,52.092000,-106.585500,47110143,35
692,S7J 4W8,52.092000,-106.641000,47110193,44
693,S7J 4W8,52.092000,-106.642500,47110193,47
694,S7J 4W9,52.092000,-106.641000,47110193,44
695,S7J 4W9,52.092000,-106.642500,47110193,47
696,S7N 4L3,52.129500,-106.636500,47110106,68
697,S7N 4L2,52.141500,-106.581000,47110293,53
698,S7N 4L1,52.140000,-106.560000,47110661,49
699,S7N 4L1,52.138500,-106.558500,47110661,21
700,S7N 4L7,52.135500,-106.603500,47110310,69
701,S7N 4L6,52.146000,-106.597500,47110303,66
702,S7N 4L5,52.137000,-106.629000,47110106,21
703,S7N 4L5,52.135500,-106.630500,47110106,38
704,S7N 4L4,52.141500,-106.581000,47110293,53
705,S7N 4L9,52.144500,-106.581000,47110329,68
706,S7N 4L8,52.141500,-106.632000,47110306,27
707,S7N 4L8,52.140000,-106.635000,47110306,15
708,S7L 1V6,52.153500,-106.675500,47110388,63
709,S7L 1V6,52.153500,-106.674000,47110388,68
710,S7N 0E5,52.119000,-106.663500,47110077,82
711,S7N 0E5,52.119000,-106.666500,47110077,73
712,S7L 1V7,52.129500,-106.678500,47110413,91
713,S7M 4Y9,52.125000,-106.744500,47110344,23
714,S7M 4Y8,52.126500,-106.743000,47110338,35
715,S7M 4Y8,52.125000,-106.744500,47110344,23
716,S7M 4Y7,52.125000,-106.743000,47110343,25
717,S7M 4Y6,52.120500,-106.744500,47110338,28
718,S7M 4Y5,52.120500,-106.750500,47110338,25
719,S7M 4Y5,52.120500,-106.752000,47110340,24
720,S7M 4Y4,52.122000,-106.744500,47110341,23
721,S7M 4Y3,52.122000,-106.743000,47110341,23
722,S7M 4Y2,52.120500,-106.743000,47110341,29
723,S7M 4Y2,52.122000,-106.743000,47110341,23
724,S7M 4Y1,52.125000,-106.747500,47110341,23
725,S7K 3R3,52.168500,-106.575000,47110664,13
726,S7K 3R2,52.176000,-106.654500,47110691,29
727,S7K 3R1,52.126500,-106.657500,47110066,93
728,S7K 3R7,52.131000,-106.657500,47110064,89
729,S7K 3R7,52.126500,-106.657500,47110066,93
730,S7K 3R7,52.129500,-106.660500,47110065,95
731,S7K 3R7,52.132500,-106.659000,47110062,89
732,S7K 3R6,52.126500,-106.657500,47110066,93
733,S7K 3R5,52.126500,-106.657500,47110066,93
734,S7K 3R4,52.188000,-106.641000,47110691,25
735,S7K 3R8,52.126500,-106.657500,47110066,93
736,S7M 2C9,52.125000,-106.686000,47110546,81
737,S7M 2C8,52.126500,-106.686000,47110546,83
738,S7M 2C3,52.111500,-106.684500,47110544,44
739,S7M 2C2,52.114500,-106.684500,47110544,55
740,S7M 2C1,52.114500,-106.684500,47110544,55
741,S7M 2C7,52.126500,-106.686000,47110546,83
742,S7M 2C6,52.128000,-106.686000,47110570,83
743,S7M 2C5,52.128000,-106.686000,47110570,83
744,S7M 2C4,52.111500,-106.684500,47110544,44
745,S7L 2S8,52.135500,-106.689000,47110573,63
746,S7L 2S9,52.137000,-106.689000,47110573,58
747,S7L 2S2,52.131000,-106.689000,47110571,79
748,S7L 2S3,52.131000,-106.689000,47110571,79
749,S7L 2S1,52.143000,-106.687500,47110383,64
750,S7L 2S1,52.143000,-106.675500,47110404,84
751,S7L 2S1,52.143000,-106.677000,47110404,83
752,S7L 2S1,52.141500,-106.675500,47110404,82
753,S7L 2S6,52.134000,-106.689000,47110573,66
754,S7L 2S7,52.134000,-106.689000,47110573,66
755,S7L 2S7,52.135500,-106.689000,47110573,63
756,S7L 2S4,52.132500,-106.689000,47110565,73
757,S7L 2S5,52.132500,-106.689000,47110565,73
758,S7S 1M2,52.171500,-106.594500,47110664,1
759,S7S 1M2,52.170000,-106.578000,47110664,11
760,S7S 1M2,52.167000,-106.581000,47110664,14
761,S7S 1M2,52.164000,-106.578000,47110664,12
762,S7S 1M2,52.165500,-106.578000,47110664,11
763,S7S 1M2,52.167000,-106.587000,47110664,13
764,S7S 1M2,52.164000,-106.585500,47110664,20
765,S7S 1M2,52.170000,-106.579500,47110664,9
766,S7S 1M2,52.168500,-106.579500,47110664,12
767,S7S 1M2,52.171500,-106.576500,47110664,11
768,S7S 1M2,52.170000,-106.576500,47110664,12
769,S7S 1M2,52.162500,-106.578000,47110664,11
770,S7S 1M2,52.168500,-106.578000,47110664,12
771,S7L 0Y6,52.129500,-106.671000,47110412,96
772,S7L 0Y7,52.129500,-106.671000,47110412,96
773,S7L 0Y4,52.152000,-106.678500,47110388,59
774,S7S 1M3,52.156500,-106.590000,47110313,21
775,S7S 1M3,52.153500,-106.584000,47110668,29
776,S7S 1M3,52.167000,-106.587000,47110664,13
777,S7S 1M3,52.167000,-106.588500,47110664,11
778,S7S 1M3,52.155000,-106.594500,47110668,22
779,S7L 0Y2,52.146000,-106.677000,47110390,83
780,S7L 0Y3,52.147500,-106.683000,47110385,62
781,S7L 0Y1,52.144500,-106.696500,47110380,55
782,S7L 0Y8,52.131000,-106.675500,47110411,88
783,S7L 0Y9,52.141500,-106.657500,47110054,71
784,S7L 0Y9,52.161000,-106.660500,47110049,48
785,S7R 0J1,52.152000,-106.722000,47110401,38
786,S7R 0J1,52.152000,-106.714500,47110374,35
787,S7H 4G9,52.116000,-106.602000,47110110,81
788,S7R 0J3,52.152000,-106.731000,47110401,33
789,S7R 0J3,52.153500,-106.731000,47110401,26
790,S7R 0J3,52.153500,-106.732500,47110401,21
791,S7R 0J2,52.153500,-106.720500,47110401,34
792,S7R 0J2,52.156500,-106.722000,47110401,26
793,S7R 0J5,52.158000,-106.716000,47110374,20
794,S7R 0J5,52.156500,-106.716000,47110374,25
795,S7R 0J5,52.158000,-106.714500,47110374,19
796,S7R 0J5,52.156500,-106.714500,47110374,25
797,S7R 0J4,52.153500,-106.720500,47110401,34
798,S7R 0J4,52.156500,-106.717500,47110374,28
799,S7R 0J4,52.158000,-106.716000,47110374,20
800,S7R 0J7,52.155000,-106.720500,47110401,32
801,S7R 0J6,52.156500,-106.708500,47110374,17
802,S7R 0J6,52.156500,-106.705500,47110374,13
803,S7R 0J6,52.156500,-106.707000,47110374,14
804,S7R 0J9,52.158000,-106.714500,47110374,19
805,S7R 0J9,52.156500,-106.714500,47110374,25
806,S7H 4G1,52.114500,-106.626000,47110093,90
807,S7H 4G2,52.114500,-106.626000,47110093,90
808,S7H 4G3,52.122000,-106.587000,47110475,53
809,S7H 4G3,52.123500,-106.587000,47110468,47
810,S7H 4G4,52.122000,-106.582500,47110475,28
811,S7H 4G5,52.122000,-106.582500,47110475,28
812,S7H 4G6,52.119000,-106.593000,47110453,67
813,S7H 4G7,52.117500,-106.603500,47110110,59
814,S7L 1E7,52.138500,-106.672500,47110406,75
815,S7L 1E6,52.138500,-106.672500,47110406,75
816,S7L 1E4,52.134000,-106.672500,47110410,81
817,S7L 1E4,52.135500,-106.672500,47110409,74
818,S7L 1E3,52.132500,-106.672500,47110412,85
819,S7L 1E2,52.131000,-106.671000,47110412,92
820,S7L 1E1,52.131000,-106.672500,47110412,90
821,S7L 1E9,52.141500,-106.671000,47110408,80
822,S7L 1E8,52.141500,-106.672500,47110407,83
823,S7H 3C7,52.117500,-106.611000,47110109,80
824,S7H 3C6,52.120500,-106.611000,47110108,65
825,S7H 3C5,52.120500,-106.611000,47110108,65
826,S7H 3C4,52.117500,-106.614000,47110108,75
827,S7H 3C3,52.117500,-106.614000,47110108,75
828,S7H 3C2,52.117500,-106.614000,47110108,75
829,S7H 3C1,52.117500,-106.614000,47110108,75
830,S7H 3C9,52.116000,-106.609500,47110109,84
831,S7H 3C8,52.117500,-106.611000,47110109,80
832,S7H 2L1,52.108500,-106.636500,47110088,65
833,S7J 1S7,52.099500,-106.641000,47110168,36
834,S7J 1S6,52.099500,-106.641000,47110168,36
835,S7J 1S5,52.101000,-106.641000,47110168,46
836,S7J 1S4,52.101000,-106.641000,47110168,46
837,S7J 1S3,52.102500,-106.641000,47110168,52
838,S7J 1S2,52.102500,-106.641000,47110168,52
839,S7J 1S1,52.104000,-106.641000,47110170,59
840,S7J 5E8,52.098000,-106.576500,47110518,47
841,S7J 5E8,52.098000,-106.575000,47110521,59
842,S7J 5E8,52.099500,-106.578000,47110519,50
843,S7J 1S9,52.098000,-106.641000,47110167,35
844,S7J 1S8,52.098000,-106.641000,47110167,35
845,S7M 3X3,52.110000,-106.741500,47110577,24
846,S7M 3X3,52.111500,-106.741500,47110577,24
847,S7M 3X2,52.113000,-106.741500,47110577,25
848,S7M 3X1,52.114500,-106.741500,47110576,28
849,S7M 3X1,52.113000,-106.741500,47110577,25
850,S7M 3X7,52.113000,-106.743000,47110577,24
851,S7M 3X6,52.111500,-106.743000,47110577,23
852,S7M 3X6,52.113000,-106.743000,47110577,24
853,S7M 3X5,52.108500,-106.741500,47110579,24
854,S7M 3X4,52.111500,-106.741500,47110577,24
855,S7M 3X9,52.110000,-106.744500,47110694,17
856,S7M 3X8,52.111500,-106.743000,47110577,23
857,S7H 2Y8,52.107000,-106.608000,47110448,57
858,S7H 2Y9,52.107000,-106.609500,47110447,58
859,S7H 2Y4,52.110000,-106.608000,47110448,68
860,S7H 2Y5,52.110000,-106.609500,47110446,70
861,S7H 2Y5,52.108500,-106.609500,47110447,64
862,S7H 2Y6,52.108500,-106.608000,47110447,63
863,S7H 2Y7,52.107000,-106.609500,47110447,58
864,S7H 2Y7,52.108500,-106.609500,47110447,64
865,S7H 2Y7,52.105500,-106.609500,47110447,55
866,S7H 2Y1,52.111500,-106.609500,47110449,78
867,S7H 2Y2,52.111500,-106.609500,47110449,78
868,S7H 2Y2,52.110000,-106.609500,47110446,70
869,S7H 2Y3,52.110000,-106.608000,47110448,68
870,S7H 2L8,52.114500,-106.635000,47110091,88
871,S7K 4Z1,52.173000,-106.615500,47110317,32
872,S7K 4Z3,52.134000,-106.659000,47110061,86
873,S7K 4Z4,52.174500,-106.657500,47110691,41
874,S7K 4Z6,52.177500,-106.657500,47110691,29
875,S7K 4Z7,52.174500,-106.657500,47110691,41
876,S7K 4Z7,52.177500,-106.657500,47110691,29
877,S7K 4Z8,52.177500,-106.657500,47110691,29
878,S7K 4Z9,52.174500,-106.612500,47110319,25
879,S7M 1B9,52.126500,-106.714500,47110558,54
880,S7M 1B8,52.126500,-106.713000,47110558,60
881,S7M 1B7,52.126500,-106.713000,47110558,60
882,S7M 1B6,52.126500,-106.711500,47110558,66
883,S7M 1B5,52.126500,-106.711500,47110558,66
884,S7M 1B4,52.126500,-106.710000,47110558,70
885,S7M 1B3,52.126500,-106.708500,47110558,69
886,S7M 1B2,52.126500,-106.707000,47110558,74
887,S7M 1B1,52.126500,-106.705500,47110559,71
888,S7H 0C8,52.120500,-106.636500,47110100,73
889,S7H 0C9,52.120500,-106.645500,47110100,75
890,S7H 0C1,52.120500,-106.642500,47110100,73
891,S7H 0C2,52.120500,-106.642500,47110100,73
892,S7H 0C3,52.120500,-106.639500,47110100,72
893,S7H 0C4,52.120500,-106.639500,47110100,72
894,S7H 0C5,52.120500,-106.638000,47110100,68
895,S7H 0C6,52.120500,-106.638000,47110100,68
896,S7H 0C7,52.120500,-106.636500,47110100,73
897,S7K 3W7,52.164000,-106.642500,47110043,65
898,S7J 1K9,52.096500,-106.648500,47110535,51
899,S7J 1K9,52.095000,-106.648500,47110536,50
900,S7H 5L8,52.111500,-106.585500,47110652,64
901,S7H 5L9,52.113000,-106.587000,47110652,73
902,S7H 5L4,52.114500,-106.581000,47110651,62
903,S7H 5L5,52.111500,-106.585500,47110652,64
904,S7H 5L6,52.110000,-106.585500,47110651,56
905,S7H 5L7,52.111500,-106.585500,47110652,64
906,S7H 5L1,52.108500,-106.587000,47110512,31
907,S7H 5L2,52.110000,-106.585500,47110651,56
908,S7H 5L2,52.110000,-106.587000,47110651,62
909,S7H 5L3,52.110000,-106.585500,47110651,56
910,S7H 5L3,52.108500,-106.585500,47110512,43
911,S7N 0M4,52.122000,-106.653000,47110104,84
912,S7N 0M5,52.122000,-106.651500,47110104,83
913,S7N 0M6,52.123500,-106.651500,47110104,73
914,S7N 0M6,52.122000,-106.651500,47110104,83
915,S7N 0M7,52.122000,-106.651500,47110104,83
916,S7N 0M1,52.120500,-106.651500,47110081,86
917,S7N 0M2,52.120500,-106.650000,47110081,74
918,S7N 2J8,52.146000,-106.590000,47110300,65
919,S7N 2J8,52.144500,-106.591500,47110300,70
920,S7N 2J7,52.144500,-106.587000,47110299,64
921,S7N 2J7,52.146000,-106.587000,47110299,64
922,S7N 2J6,52.135500,-106.563000,47110663,22
923,S7N 2J6,52.135500,-106.564500,47110662,24
924,S7N 2J5,52.143000,-106.599000,47110308,74
925,S7N 2J4,52.141500,-106.597500,47110296,73
926,S7N 2J3,52.141500,-106.596000,47110297,72
927,S7N 2J2,52.140000,-106.596000,47110296,68
928,S7N 2J1,52.140000,-106.594500,47110297,68
929,S7J 0H9,52.102500,-106.660500,47110179,52
930,S7J 0H8,52.102500,-106.663500,47110179,53
931,S7J 0H7,52.102500,-106.663500,47110179,53
932,S7J 0H6,52.102500,-106.666500,47110179,55
933,S7J 0H5,52.102500,-106.666500,47110179,55
934,S7J 0H4,52.102500,-106.669500,47110188,55
935,S7J 0H3,52.102500,-106.660500,47110179,52
936,S7J 0H2,52.102500,-106.660500,47110179,52
937,S7J 0H1,52.102500,-106.663500,47110179,53
938,S7J 1J9,52.104000,-106.648500,47110538,64
939,S7J 1J4,52.099500,-106.650000,47110537,51
940,S7J 1J5,52.099500,-106.650000,47110537,51
941,S7J 2R9,52.090500,-106.636500,47110194,35
942,S7J 2R8,52.090500,-106.636500,47110194,35
943,S7J 2R3,52.096500,-106.639500,47110167,33
944,S7J 2R2,52.093500,-106.642500,47110193,42
945,S7J 2R1,52.093500,-106.642500,47110193,42
946,S7J 2R7,52.090500,-106.639500,47110194,38
947,S7J 2R6,52.090500,-106.639500,47110194,38
948,S7J 2R5,52.095000,-106.635000,47110165,30
949,S7J 2R4,52.095000,-106.635000,47110165,30
950,S7J 1N1,52.107000,-106.644000,47110170,68
951,S7J 1N2,52.107000,-106.645500,47110170,69
952,S7J 1N3,52.104000,-106.644000,47110170,62
953,S7J 1N4,52.104000,-106.645500,47110170,62
954,S7J 1N5,52.102500,-106.644000,47110169,57
955,S7J 1N6,52.102500,-106.645500,47110169,57
956,S7J 1N7,52.101000,-106.644000,47110169,51
957,S7J 1N8,52.101000,-106.645500,47110169,53
958,S7J 1N9,52.095000,-106.645500,47110169,49
959,S7K 7K9,52.186500,-106.657500,47110691,14
960,S7K 7K9,52.185000,-106.657500,47110691,16
961,S7J 3P8,52.101000,-106.603500,47110132,27
962,S7J 3P9,52.101000,-106.600500,47110131,35
963,S7J 3P4,52.102500,-106.602000,47110131,37
964,S7J 3P5,52.102500,-106.599000,47110131,51
965,S7J 3P6,52.102500,-106.599000,47110131,51
966,S7J 3P7,52.101000,-106.603500,47110132,27
967,S7J 3P1,52.099500,-106.593000,47110134,55
968,S7J 3P1,52.099500,-106.594500,47110134,53
969,S7J 3P2,52.104000,-106.602000,47110131,22
970,S7J 3P3,52.104000,-106.602000,47110131,22
971,S7K 6K5,52.126500,-106.657500,47110066,93
972,S7K 6K4,52.168500,-106.659000,47110691,32
973,S7K 6K7,52.137000,-106.546500,47110689,21
974,S7K 6K6,52.126500,-106.657500,47110066,93
975,S7K 6K1,52.170000,-106.663500,47110691,33
976,S7K 6K3,52.143000,-106.648500,47110052,59
977,S7K 6K2,52.183500,-106.627500,47110324,25
978,S7K 6K9,52.185000,-106.629000,47110467,31
979,S7K 6K8,52.128000,-106.758000,47110581,58
